timestamp,Above 20,Above 25,Above 30,Above 35,Above 37,Above 40,Above 42,Above 45,Above 50,Above 55,Above 60,Above 65,Above 75,Above 90
2025-07-02T00:00:00Z,,,,,,,,76.71,,,67.12,,30.97,6.31
2025-07-03T00:00:00Z,,,,,,,,71.94,,,46.06,,18.96,7.11
2025-07-04T00:00:00Z,,,,,,,,55.38,,,35.32,,15.65,7.91
2025-07-05T00:00:00Z,,,,,,,,57.28,,,33.71,,20.00,9.00
2025-07-06T00:00:00Z,,,,,,,,58.69,,,33.01,,20.00,5.65
2025-07-07T00:00:00Z,,,,,,,,57.18,,,29.28,,14.00,4.00
2025-07-08T00:00:00Z,,,,,,,,48.88,,,26.50,,10.00,4.01
2025-07-09T00:00:00Z,,,,,,,,51.11,,,28.97,,11.84,4.00
2025-07-10T00:00:00Z,,,,,,,,51.28,,,26.57,,11.66,4.98
2025-07-11T00:00:00Z,,,,,,,,50.21,,,22.57,,13.75,6.45
2025-07-12T00:00:00Z,,,,,,,,58.72,,,29.35,,12.84,3.49
2025-07-13T00:00:00Z,,,,,,,,62.50,,,32.93,,13.88,6.52
2025-07-14T00:00:00Z,,,,,,,,58.15,,,26.64,,14.07,4.35
2025-07-15T00:00:00Z,86.03,74.26,68.35,62.20,,53.42,,46.92,29.67,26.00,23.93,16.00,12.30,3.96
2025-07-16T00:00:00Z,91.00,85.24,78.50,80.65,,66.09,,59.41,40.97,30.01,23.19,16.98,10.67,3.26
2025-07-17T00:00:00Z,99.00,99.00,97.32,75.99,,66.22,,33.81,14.62,5.63,11.90,7.08,2.29,1.94
2025-07-18T00:00:00Z,99.00,99.00,99.00,87.74,50.47,45.50,13.71,17.71,1.62,1.00,1.00,1.00,2.29,1.00
2025-07-19T00:00:00Z,99.00,99.00,99.00,87.13,61.43,27.53,7.92,2.69,1.00,1.00,1.00,1.00,1.00,1.00
2025-07-20T00:00:00Z,99.00,99.00,99.00,94.43,49.57,3.79,1.29,1.64,1.00,1.00,1.00,1.00,1.00,1.00
2025-07-21T00:00:00Z,99.00,99.00,99.00,98.34,72.54,1.45,1.29,1.00,1.00,1.00,1.00,1.00,1.00,1.00
