timestamp,Above 45,Above 60,Above 75,Above 80,Above 85,Above 90,Above 95
2024-03-29T18:41:00Z,,87.00,,,,,
2024-03-29T21:28:00Z,,87.00,,,,35.27,
2024-03-29T23:49:00Z,,87.00,,,,32.62,
2024-03-29T23:54:00Z,,87.00,,,,28.34,
2024-03-30T02:47:00Z,,87.00,65.00,,,28.34,
2024-03-30T13:24:00Z,91.00,87.00,65.00,,,28.34,
2024-03-30T18:25:00Z,91.00,87.00,65.00,,,21.18,
2024-03-30T18:41:00Z,91.00,87.00,65.00,,,20.00,
2024-04-01T14:10:00Z,91.00,87.00,65.00,,,14.00,
2024-04-02T00:39:00Z,91.00,87.00,65.00,,,14.00,
2024-04-02T00:50:00Z,91.00,87.00,65.00,,,19.00,
2024-04-02T01:41:00Z,91.00,87.00,63.20,,,19.00,
2024-04-02T02:13:00Z,91.50,87.00,63.20,,,19.00,
2024-04-02T12:41:00Z,91.50,87.00,69.00,,,21.00,
2024-04-02T13:20:00Z,91.50,85.00,69.00,,,21.00,
2024-04-02T13:46:00Z,91.50,85.00,72.00,,,21.00,
2024-04-02T14:04:00Z,96.00,85.00,72.00,,,21.00,
2024-04-02T21:25:00Z,96.00,88.42,72.00,,,21.00,
2024-04-02T21:43:00Z,96.00,88.42,74.00,,,21.00,
2024-04-02T23:12:00Z,96.00,88.42,75.00,,,22.00,
2024-04-02T23:14:00Z,96.00,88.42,75.00,,,23.00,
2024-04-02T23:17:00Z,96.00,88.42,75.00,,,26.00,
2024-04-02T23:31:00Z,96.00,88.42,80.00,,,26.00,
2024-04-03T01:14:00Z,96.00,90.00,80.00,,,26.00,
2024-04-03T01:15:00Z,96.00,90.00,79.00,,,26.00,
2024-04-03T02:47:00Z,96.00,90.00,79.00,,,26.00,
2024-04-03T12:04:00Z,96.00,90.00,79.00,,,27.00,
2024-04-03T12:10:00Z,96.00,90.00,79.00,,,25.00,
2024-04-03T12:36:00Z,96.00,90.00,79.00,,,28.53,
2024-04-03T16:53:00Z,96.00,94.00,79.00,,,28.53,
2024-04-04T18:18:00Z,99.00,94.00,79.00,,,28.53,
2024-04-04T20:19:00Z,99.00,94.00,79.00,,,32.66,
2024-04-04T20:35:00Z,99.00,95.00,79.00,,,32.66,
2024-04-04T20:46:00Z,99.00,96.72,79.00,,,37.00,
2024-04-05T01:09:00Z,99.00,96.72,79.00,,,37.00,
2024-04-05T01:42:00Z,99.00,95.00,84.00,,,37.00,
2024-04-05T14:37:00Z,99.00,95.00,84.00,,,37.00,
2024-04-05T17:47:00Z,99.00,95.00,86.00,,,37.00,
2024-04-05T18:37:00Z,99.00,95.00,86.00,,,35.53,
2024-04-05T19:13:00Z,99.00,95.00,86.00,,,40.00,
2024-04-05T19:14:00Z,99.00,95.00,86.00,,,43.00,
2024-04-05T20:34:00Z,99.00,95.00,88.42,,,43.00,
2024-04-05T21:04:00Z,99.00,95.00,87.00,,,43.00,
2024-04-05T22:10:00Z,99.00,95.00,87.00,,,38.76,
2024-04-06T13:51:00Z,99.00,95.00,87.00,,,43.00,
2024-04-06T19:07:00Z,99.00,95.00,87.00,,,43.00,
2024-04-06T20:50:00Z,99.00,95.00,89.96,,,43.00,
2024-04-07T14:49:00Z,99.00,95.00,92.00,,,43.00,
2024-04-07T17:49:00Z,99.00,95.00,92.00,,,41.00,
2024-04-08T21:17:00Z,99.00,95.00,92.00,,,39.00,
2024-04-09T00:35:00Z,99.00,95.00,92.00,,63.00,39.00,
2024-04-09T03:36:00Z,99.00,95.00,92.00,,61.00,39.00,
2024-04-09T13:37:00Z,99.00,95.00,92.00,,61.00,40.00,
2024-04-09T13:41:00Z,99.00,95.00,92.00,,62.00,40.00,
2024-04-09T16:58:00Z,99.00,95.00,92.00,,62.00,40.00,
2024-04-10T01:10:00Z,99.00,95.00,92.00,,56.00,40.00,
2024-04-10T01:11:00Z,99.00,95.00,92.00,,56.00,40.00,
2024-04-10T15:09:00Z,99.00,95.00,92.00,,56.00,38.00,
2024-04-10T15:22:00Z,99.00,95.00,93.00,,56.00,38.00,
2024-04-10T15:23:00Z,99.00,95.00,93.00,77.00,56.00,38.00,
2024-04-10T18:21:00Z,99.00,95.00,93.00,77.00,56.00,42.00,
2024-04-10T21:11:00Z,99.00,95.00,93.00,84.08,56.00,42.00,
2024-04-10T21:49:00Z,99.00,95.00,93.00,84.08,56.00,50.53,
2024-04-10T21:50:00Z,99.00,95.00,93.00,88.50,56.00,50.53,
2024-04-10T21:56:00Z,99.00,95.00,93.00,88.50,76.53,50.53,
2024-04-10T22:48:00Z,99.00,95.00,93.00,88.50,82.53,50.53,
2024-04-10T23:07:00Z,99.00,95.00,96.00,88.50,82.53,50.53,
2024-04-10T23:08:00Z,99.00,95.00,96.00,88.50,82.53,50.53,
2024-04-11T00:57:00Z,99.00,95.00,96.00,88.50,81.00,50.53,
2024-04-11T02:13:00Z,99.00,95.00,96.00,88.50,81.00,50.53,31.00
2024-04-11T12:04:00Z,99.00,95.00,96.00,88.50,81.00,59.00,31.00
2024-04-11T12:24:00Z,99.00,95.00,96.00,88.50,81.00,59.00,28.00
2024-04-11T13:26:00Z,99.00,95.00,96.00,88.50,80.00,59.00,28.00
2024-04-11T16:20:00Z,99.00,95.00,96.00,88.50,80.00,55.74,28.00
2024-04-11T17:11:00Z,99.00,95.00,96.00,88.50,80.00,55.74,27.00
2024-04-11T18:56:00Z,99.00,95.00,96.00,88.50,80.00,55.74,31.00
2024-04-11T19:28:00Z,99.00,95.00,96.00,88.50,84.00,55.74,31.00
2024-04-11T19:52:00Z,99.00,95.00,96.00,88.50,84.00,56.00,28.00
2024-04-11T20:08:00Z,99.00,95.00,96.00,88.50,84.00,56.00,28.00
2024-04-11T20:40:00Z,99.00,95.00,96.00,88.50,84.00,56.00,28.00
2024-04-11T20:42:00Z,99.00,95.00,96.00,88.50,84.00,56.00,27.00
2024-04-11T22:20:00Z,99.00,95.00,96.00,88.50,84.00,51.71,27.00
2024-04-11T22:23:00Z,99.00,95.00,96.00,88.50,84.00,43.88,27.00
2024-04-11T22:30:00Z,97.00,95.00,96.00,91.00,84.00,40.00,27.00
2024-04-11T22:48:00Z,97.00,95.00,96.00,91.00,84.00,40.00,20.00
2024-04-11T22:54:00Z,97.00,95.00,96.00,91.00,84.00,43.18,20.00
2024-04-11T22:55:00Z,97.00,95.00,96.00,91.00,84.00,47.66,20.00
2024-04-11T22:58:00Z,97.00,95.00,96.00,91.00,81.38,47.66,20.00
2024-04-11T23:03:00Z,97.00,95.00,96.00,91.00,81.38,47.66,22.00
2024-04-11T23:12:00Z,97.00,95.00,96.00,92.00,81.38,47.66,22.00
2024-04-11T23:28:00Z,97.00,95.00,96.00,92.00,81.38,47.66,23.53
2024-04-11T23:30:00Z,97.00,95.00,96.00,92.00,81.38,47.66,25.00
2024-04-12T00:24:00Z,97.00,95.00,96.00,92.00,81.38,47.66,18.37
2024-04-12T00:27:00Z,97.00,95.00,96.00,92.00,81.38,52.00,18.37
2024-04-12T00:42:00Z,97.00,95.00,96.00,92.00,81.38,52.00,21.00
2024-04-12T01:47:00Z,97.00,95.00,96.00,92.00,81.38,49.75,18.20
2024-04-12T01:48:00Z,97.00,95.00,96.00,91.00,82.33,49.75,18.20
2024-04-12T01:59:00Z,97.00,95.00,96.00,91.00,82.33,49.75,18.00
2024-04-12T12:07:00Z,97.00,95.00,96.00,91.00,82.33,52.80,18.00
2024-04-12T12:13:00Z,97.00,95.00,96.00,91.00,82.33,52.80,23.00
2024-04-12T14:45:00Z,97.00,95.00,96.00,91.00,82.33,52.80,25.00
2024-04-12T15:12:00Z,97.00,95.00,96.00,91.00,87.00,54.00,25.00
2024-04-12T15:24:00Z,97.00,95.00,96.00,91.00,87.00,52.65,25.00
2024-04-12T16:05:00Z,97.00,95.00,96.00,91.00,87.00,57.60,25.00
2024-04-12T16:11:00Z,97.00,95.00,96.00,91.00,87.00,59.00,25.00
