timestamp,Above 45,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2024-11-02T00:00:00Z,90.17,91.33,,,75.00,65.55,51.39,33.04,18.00
2024-11-03T00:00:00Z,91.00,91.33,,,75.00,71.98,57.83,42.77,18.00
2024-11-04T00:00:00Z,91.00,91.33,,,82.00,72.36,57.83,42.77,21.10
2024-11-05T00:00:00Z,91.00,91.33,,,81.10,69.00,63.91,43.57,16.59
2024-11-06T00:00:00Z,91.00,91.33,,,77.00,76.55,64.84,47.86,22.42
2024-11-07T00:00:00Z,92.00,91.33,,,79.87,76.71,63.18,51.05,28.24
2024-11-08T00:00:00Z,96.09,87.29,,,90.00,82.64,65.52,48.92,28.28
2024-11-09T00:00:00Z,96.09,96.00,,,90.00,82.64,70.74,46.90,24.80
2024-11-10T00:00:00Z,92.00,91.46,,,90.00,80.48,67.53,44.18,19.36
2024-11-11T00:00:00Z,92.00,92.66,,,91.00,81.46,69.56,47.45,20.76
2024-11-12T00:00:00Z,92.00,92.66,,,92.00,81.46,72.50,47.32,20.76
2024-11-13T00:00:00Z,92.00,92.66,,,85.00,81.89,69.79,46.66,13.79
2024-11-14T00:00:00Z,92.00,95.00,,,87.01,77.71,64.82,40.98,8.35
2024-11-15T00:00:00Z,92.00,92.11,,,83.28,75.85,61.87,35.36,8.35
2024-11-16T00:00:00Z,97.00,87.50,,,77.00,64.72,58.30,38.27,4.64
2024-11-17T00:00:00Z,98.00,88.15,,,75.82,68.03,53.12,33.07,10.25
2024-11-18T00:00:00Z,98.00,86.00,,,80.00,71.15,53.63,34.78,10.72
2024-11-19T00:00:00Z,98.00,87.95,,,75.70,63.58,52.26,31.67,11.12
2024-11-20T00:00:00Z,98.00,91.01,,,79.60,69.53,56.96,34.86,12.64
2024-11-21T00:00:00Z,98.00,91.00,,,82.66,71.56,55.97,34.41,8.99
2024-11-22T00:00:00Z,98.00,89.27,,,76.01,58.84,32.76,11.59,3.51
2024-11-23T00:00:00Z,97.41,86.90,,,64.20,55.71,27.90,13.73,5.06
2024-11-24T00:00:00Z,96.00,92.39,,,78.45,64.48,35.56,15.10,3.60
2024-11-25T00:00:00Z,99.00,95.14,,,77.54,65.72,33.51,12.00,4.36
2024-11-26T00:00:00Z,97.97,92.08,73.00,69.55,61.24,46.62,21.28,6.34,2.91
2024-11-27T00:00:00Z,97.02,89.16,66.81,32.26,20.21,10.79,4.77,1.81,1.01
2024-11-28T00:00:00Z,99.00,95.65,65.53,13.83,3.90,1.74,1.04,1.02,1.01
2024-11-29T00:00:00Z,99.00,96.91,62.29,5.98,1.41,1.29,1.00,1.00,1.00
2024-11-30T00:00:00Z,99.00,95.13,28.96,2.70,1.67,1.65,1.12,1.00,1.00
2024-12-01T00:00:00Z,99.00,97.77,36.01,1.91,1.01,1.00,1.00,1.00,1.00
2024-12-02T00:00:00Z,99.00,98.67,13.32,1.09,1.00,1.00,1.00,1.00,1.00
