timestamp,Above 0,Above 5,Above 10,Above 15,Above 18,Above 20,Above 22,Above 25,Above 30,Above 35,Above 40,Above 45,Above 60,Above 75,Above 90
2025-06-03T00:00:00Z,,,,,,,,,,,,55.83,33.51,14.07,5.00
2025-06-04T00:00:00Z,,,,,,,,,,,,65.03,33.85,10.87,5.00
2025-06-05T00:00:00Z,,,,,,,,,,,,61.21,33.65,13.00,5.00
2025-06-06T00:00:00Z,,,,,,,,,,,,60.38,32.28,13.00,5.00
2025-06-07T00:00:00Z,,,,,,,,,,,,59.27,30.52,12.34,5.00
2025-06-08T00:00:00Z,,,,,,,,,,,,58.30,22.02,10.00,5.00
2025-06-09T00:00:00Z,,,,,,,,,,,,60.97,27.69,5.00,5.00
2025-06-10T00:00:00Z,,,,,,,,,,,,62.02,25.54,11.45,5.00
2025-06-11T00:00:00Z,,,,,,,,,,,,62.27,20.84,10.00,5.00
2025-06-12T00:00:00Z,,,,,,,,,,,,60.00,23.00,10.00,5.00
2025-06-13T00:00:00Z,,,,,,,,,,,,60.38,23.60,10.00,5.00
2025-06-14T00:00:00Z,,,,,,,,,,,,61.63,25.90,18.14,5.00
2025-06-15T00:00:00Z,,,,,,,,,,,,61.82,29.58,18.14,6.00
2025-06-16T00:00:00Z,,,,,,,,,,,,61.11,28.00,18.72,6.00
2025-06-17T00:00:00Z,,,,,,,,,,,,64.00,28.00,12.92,6.00
2025-06-18T00:00:00Z,,,,,,,,,,,,60.82,25.35,18.06,6.00
2025-06-19T00:00:00Z,,,,,,,,,,,,60.00,25.05,13.00,6.00
2025-06-20T00:00:00Z,,,,,,,,,,,,62.64,31.91,13.05,6.00
2025-06-21T00:00:00Z,,,,,,,,,,,,60.80,28.57,13.00,6.00
2025-06-22T00:00:00Z,,,,,,,,,,,,60.00,32.11,13.00,6.00
2025-06-23T00:00:00Z,,,,,,,,,,,,63.65,32.34,13.00,6.00
2025-06-24T00:00:00Z,,,,,,,,,,,,61.22,34.73,11.92,6.00
2025-06-25T00:00:00Z,,,,,,,,,,,,62.73,28.44,9.00,6.00
2025-06-26T00:00:00Z,,,,,,,,,,,,65.71,29.92,9.00,6.00
2025-06-27T00:00:00Z,,,,,,,,,,,,59.15,30.27,15.00,6.00
2025-06-28T00:00:00Z,,,,,,,,,,,,58.34,24.67,9.00,6.00
2025-06-29T00:00:00Z,,,,,,,,,,,,59.05,26.56,7.26,6.00
2025-06-30T00:00:00Z,,,,,,,,,,,,54.16,23.98,14.42,6.00
2025-07-01T00:00:00Z,,,,,,,,,,,,51.88,27.11,9.57,6.00
2025-07-02T00:00:00Z,,,,,,,,,62.58,53.49,44.45,32.64,13.31,8.66,6.00
2025-07-03T00:00:00Z,,,,,,,,,48.28,43.75,22.48,18.32,7.57,5.00,3.00
2025-07-04T00:00:00Z,,,,86.92,,69.11,,58.84,45.95,35.00,20.03,16.07,8.43,2.00,3.00
2025-07-05T00:00:00Z,,,,81.86,,65.45,,50.46,45.56,25.24,23.98,16.09,8.43,2.00,3.00
2025-07-06T00:00:00Z,,,,89.98,,72.77,,63.19,54.47,50.09,21.00,28.69,16.00,5.00,3.00
2025-07-07T00:00:00Z,99.00,,82.41,60.60,,44.59,,44.64,28.24,20.43,18.63,9.32,2.49,2.49,1.00
2025-07-08T00:00:00Z,99.00,92.34,80.02,59.46,,48.54,,37.73,27.01,17.69,8.61,4.68,2.38,1.00,1.00
2025-07-09T00:00:00Z,99.00,93.66,78.01,63.87,,46.91,,32.95,27.48,19.17,9.33,6.10,2.37,1.00,1.00
2025-07-10T00:00:00Z,96.12,93.27,80.29,64.64,,52.94,,32.37,25.42,18.83,8.64,6.00,5.34,1.00,1.00
2025-07-11T00:00:00Z,99.00,98.59,83.83,66.30,,55.49,,31.66,24.40,17.92,10.89,5.89,2.00,1.00,1.00
2025-07-12T00:00:00Z,99.00,97.37,87.41,73.78,,60.42,,40.59,28.49,19.90,13.36,7.20,2.74,1.00,1.00
2025-07-13T00:00:00Z,99.00,97.37,87.94,75.76,,66.63,,51.41,37.34,22.65,12.55,9.09,3.05,1.00,1.00
2025-07-14T00:00:00Z,98.12,98.00,86.03,82.34,,73.38,,63.93,44.40,23.48,14.68,7.10,3.98,1.06,1.00
2025-07-15T00:00:00Z,98.12,99.00,92.93,85.90,,77.27,,61.59,42.00,26.23,21.87,11.43,5.83,1.64,1.00
2025-07-16T00:00:00Z,98.12,95.26,85.73,78.50,,70.17,,53.20,43.89,26.82,15.96,9.85,3.96,2.00,1.00
2025-07-17T00:00:00Z,99.00,98.04,94.86,82.06,67.99,57.88,22.46,25.07,12.22,4.96,3.09,1.81,1.47,1.80,1.00
2025-07-18T00:00:00Z,99.00,99.00,98.91,89.54,66.77,41.84,20.93,6.93,2.97,1.23,1.00,1.00,1.00,1.00,1.00
2025-07-19T00:00:00Z,99.00,99.00,99.00,97.60,79.46,48.76,22.66,2.33,2.19,1.00,1.00,1.00,1.00,1.00,1.00
2025-07-20T00:00:00Z,99.00,99.00,99.00,99.00,95.94,63.95,24.97,5.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2025-07-21T00:00:00Z,99.00,99.00,99.00,99.00,98.02,66.33,7.32,1.16,1.00,1.00,1.00,1.00,1.00,1.00,1.00
