timestamp,Above 45,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90
2025-01-07T00:00:00Z,,93.00,,,15.90,,,
2025-01-08T00:00:00Z,,75.75,,,54.29,,,25.00
2025-01-09T00:00:00Z,97.00,67.00,,,54.29,,,5.00
2025-01-10T00:00:00Z,90.00,68.56,,,44.33,,,18.84
2025-01-11T00:00:00Z,90.00,77.00,,,54.83,,,20.03
2025-01-12T00:00:00Z,90.00,71.69,,,61.08,,,24.80
2025-01-13T00:00:00Z,90.00,78.62,,,74.96,,,23.54
2025-01-14T00:00:00Z,96.00,88.00,,,69.42,,,11.95
2025-01-15T00:00:00Z,96.00,88.00,,,74.05,53.44,34.31,14.25
2025-01-16T00:00:00Z,96.00,86.42,,,67.39,52.11,35.06,14.25
2025-01-17T00:00:00Z,96.00,83.84,,,69.58,54.50,35.97,12.62
2025-01-18T00:00:00Z,96.00,85.80,,70.00,66.86,56.54,39.92,12.87
2025-01-19T00:00:00Z,96.00,85.80,,70.00,66.86,56.80,35.00,10.52
2025-01-20T00:00:00Z,96.00,83.10,,70.00,71.63,59.71,36.00,9.87
2025-01-21T00:00:00Z,97.00,82.82,,73.21,71.00,55.68,33.71,9.00
2025-01-22T00:00:00Z,96.34,83.50,,77.04,73.07,54.08,33.89,11.22
2025-01-23T00:00:00Z,93.00,82.42,,61.46,59.80,35.92,24.97,11.88
2025-01-24T00:00:00Z,95.47,82.36,,69.90,62.82,46.27,28.18,12.19
2025-01-25T00:00:00Z,95.06,83.17,,75.76,66.05,49.05,33.70,11.36
2025-01-26T00:00:00Z,95.52,84.98,,68.75,58.87,39.74,25.10,10.39
2025-01-27T00:00:00Z,93.62,83.61,,64.92,46.48,34.14,14.97,5.31
2025-01-28T00:00:00Z,97.06,82.67,,66.61,47.47,32.75,14.55,4.39
2025-01-29T00:00:00Z,97.72,87.26,77.15,68.13,53.41,35.08,11.80,4.23
2025-01-30T00:00:00Z,97.21,76.17,47.87,36.59,18.41,7.59,8.55,1.51
2025-01-31T00:00:00Z,99.00,94.16,82.93,61.71,25.84,5.00,1.00,1.00
2025-02-01T00:00:00Z,99.00,99.00,98.81,93.69,60.99,5.48,1.00,1.00
2025-02-02T00:00:00Z,97.15,96.86,97.22,93.07,65.87,2.95,1.00,1.00
2025-02-03T00:00:00Z,99.00,99.00,99.00,98.74,86.76,1.56,1.00,1.00
