timestamp,Above 45,Above 60,Above 75,Above 77,Above 80,Above 82,Above 85,Above 90
2024-09-21T00:00:00Z,88.00,79.01,62.45,,,,,
2024-09-22T00:00:00Z,88.00,89.58,61.43,,,,,
2024-09-23T00:00:00Z,88.00,85.00,64.47,,32.00,,,
2024-09-24T00:00:00Z,87.09,75.93,52.36,,26.78,,,10.00
2024-09-25T00:00:00Z,87.09,82.00,52.36,,26.78,,,10.00
2024-09-26T00:00:00Z,87.09,85.00,50.00,,26.78,,,10.00
2024-09-27T00:00:00Z,87.09,85.00,50.00,,27.00,,,10.00
2024-09-28T00:00:00Z,96.00,85.00,50.00,,27.00,,,10.00
2024-09-29T00:00:00Z,96.00,85.00,50.00,,27.00,,,1.00
2024-09-30T00:00:00Z,96.00,85.00,50.00,,27.00,,,6.56
2024-10-01T00:00:00Z,96.00,81.25,63.52,,21.69,,,6.56
2024-10-02T00:00:00Z,96.00,80.55,63.52,,21.69,,,6.56
2024-10-03T00:00:00Z,96.00,82.00,54.00,,20.00,,,6.56
2024-10-04T00:00:00Z,96.00,80.00,50.32,,26.00,,,7.00
2024-10-05T00:00:00Z,90.00,79.00,57.31,,26.00,,,7.00
2024-10-06T00:00:00Z,90.00,77.94,50.00,,26.00,,,7.00
2024-10-07T00:00:00Z,90.00,76.00,47.00,,24.00,,,7.00
2024-10-08T00:00:00Z,90.00,77.00,47.00,,23.00,,,3.13
2024-10-09T00:00:00Z,90.00,75.16,45.00,,24.82,,,3.13
2024-10-10T00:00:00Z,90.00,76.88,45.00,,24.82,,,3.13
2024-10-11T00:00:00Z,93.00,76.88,45.00,,24.82,,,3.13
2024-10-12T00:00:00Z,96.00,82.83,63.59,,44.06,,,13.13
2024-10-13T00:00:00Z,96.00,81.00,64.43,,51.42,,,13.13
2024-10-14T00:00:00Z,96.00,91.00,63.00,,45.00,,,13.13
2024-10-15T00:00:00Z,98.00,89.92,72.13,,56.11,,30.05,7.99
2024-10-16T00:00:00Z,98.00,91.72,64.69,,53.42,,28.30,10.43
2024-10-17T00:00:00Z,99.00,95.00,79.22,,56.74,,24.39,8.96
2024-10-18T00:00:00Z,99.00,99.00,89.87,90.00,65.33,45.84,10.12,1.24
2024-10-19T00:00:00Z,99.00,99.00,95.00,99.00,95.76,90.66,37.36,2.00
2024-10-20T00:00:00Z,99.00,99.00,95.00,99.00,97.17,73.60,5.79,2.00
2024-10-21T00:00:00Z,99.00,99.00,98.00,99.00,97.25,90.98,9.40,2.00
