timestamp,Above 0,Above 5,Above 10,Above 15,Above 20,Above 25,Above 30,Above 35,Above 40,Above 45,Above 48,Above 50,Above 52,Above 55,Above 57,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2025-02-23T01:02:00Z,,,,67.00,94.50,88.00,,,54.00,53.00,,21.00,,38.00,,17.00,34.00,21.00,27.50,,,18.00,
2025-02-23T01:23:00Z,,,,67.00,94.50,88.00,,,54.00,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,,,18.00,
2025-02-23T01:56:00Z,,,,67.00,94.50,88.00,,,39.75,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,,,18.00,
2025-02-23T04:32:00Z,,,,67.00,94.50,88.00,,,39.75,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,,,18.00,
2025-02-23T04:44:00Z,,,,67.00,94.50,88.00,,,74.00,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,,,18.00,
2025-02-23T05:42:00Z,,,,67.00,94.50,88.00,,,74.00,53.00,,36.00,,38.00,,22.31,34.00,21.00,27.50,,,18.00,
2025-02-23T05:55:00Z,,,,67.00,94.50,88.00,,,74.00,53.00,,36.00,,38.00,,22.00,34.00,21.00,27.50,,,18.00,
2025-02-23T06:35:00Z,,,,67.00,94.50,88.00,,,74.00,53.00,,36.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T07:02:00Z,,,,67.00,94.50,88.00,,,74.00,53.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T16:25:00Z,,,,67.00,94.50,83.00,,,74.00,53.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T16:48:00Z,,,,67.00,94.50,83.00,,,74.00,53.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T18:22:00Z,,,,67.00,94.50,83.00,,,74.00,53.76,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T19:06:00Z,,,,67.00,94.50,87.93,,,74.00,53.76,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T19:59:00Z,,,,67.00,94.50,87.93,84.00,,74.00,53.76,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T20:21:00Z,,,,67.00,94.50,87.93,84.00,,74.00,54.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T20:43:00Z,,,,67.00,94.50,87.93,84.00,,74.00,54.00,,35.00,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T22:32:00Z,,,,67.00,94.50,87.93,84.00,,74.00,54.00,,35.06,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T23:12:00Z,,,,67.00,94.50,87.93,82.00,,74.00,54.00,,35.06,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T23:13:00Z,,,,67.00,94.50,87.93,82.00,,74.00,54.00,,35.06,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T23:27:00Z,,,,67.00,94.50,87.93,82.00,,74.00,54.00,,35.06,,38.00,,23.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T23:31:00Z,,,,67.00,94.50,90.35,82.00,,74.00,54.00,,35.06,,38.00,,23.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T00:10:00Z,,,,67.00,94.50,90.35,82.00,,74.00,54.00,,35.06,,38.00,,24.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T00:36:00Z,,,,67.00,94.50,90.35,82.00,,74.00,54.00,,35.06,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T02:17:00Z,,,,67.00,94.50,88.00,82.00,,74.00,54.00,,35.06,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T02:20:00Z,,,,67.00,94.50,89.00,82.00,,74.00,54.00,,35.06,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
