timestamp,Above 45,Above 50,Above 55,Above 60,Above 65,Above 67,Above 70,Above 72,Above 75,Above 77,Above 80,Above 85,Above 90,Above 95
2025-04-12T00:00:00Z,,,,86.73,,,,,72.43,,44.67,,,
2025-04-13T00:00:00Z,,,,79.60,,,,,68.82,,40.96,23.00,20.71,
2025-04-14T00:00:00Z,,,,79.88,,,,,67.75,,34.41,36.00,15.82,
2025-04-15T00:00:00Z,,,,81.80,,,,,62.08,,28.53,27.00,15.68,
2025-04-16T00:00:00Z,,,,85.63,,,,,65.83,,31.77,27.41,11.00,
2025-04-17T00:00:00Z,,,,89.00,,,,,63.41,,33.04,12.00,10.95,
2025-04-18T00:00:00Z,85.43,,,73.42,,,,,60.73,,30.00,12.00,10.95,
2025-04-19T00:00:00Z,94.00,,,85.78,,,,,62.61,,29.95,20.00,18.17,
2025-04-20T00:00:00Z,94.00,,,77.66,,,,,52.70,,32.07,24.23,18.17,
2025-04-21T00:00:00Z,93.00,,,69.69,,,,,52.45,,37.87,19.94,21.69,
2025-04-22T00:00:00Z,88.00,,,69.19,,,,,62.49,,36.42,19.94,21.88,
2025-04-23T00:00:00Z,88.00,,,69.19,,,,,60.52,,39.16,28.00,17.29,
2025-04-24T00:00:00Z,88.00,,,84.00,,,,,60.12,,40.83,28.51,16.89,
2025-04-25T00:00:00Z,88.00,,,81.70,,,,,56.90,,38.00,28.51,10.00,
2025-04-26T00:00:00Z,88.00,,,72.60,,,,,53.07,,30.00,22.69,9.00,
2025-04-27T00:00:00Z,92.00,,,76.76,,,,,53.66,,30.78,22.69,9.00,
2025-04-28T00:00:00Z,94.45,,,74.20,,,,,50.02,,30.78,21.00,16.80,
2025-04-29T00:00:00Z,94.45,,,76.96,,,,,52.66,,32.03,19.38,9.50,
2025-04-30T00:00:00Z,93.50,,,79.00,,,,,55.72,,36.54,21.01,14.51,
2025-05-01T00:00:00Z,94.22,,,81.09,,,,,62.50,,37.94,22.85,13.70,
2025-05-02T00:00:00Z,94.22,,,83.96,,,,,60.10,,42.25,25.52,15.05,
2025-05-03T00:00:00Z,94.22,,,85.83,,,,,59.84,,42.66,31.13,16.60,
2025-05-04T00:00:00Z,98.00,,,87.68,,,,,63.91,,47.59,26.25,19.41,
2025-05-05T00:00:00Z,97.00,,,87.74,,,,,64.80,,41.62,27.51,17.00,
2025-05-06T00:00:00Z,97.00,,,86.36,,,,,67.09,,41.78,32.41,16.60,
2025-05-07T00:00:00Z,97.00,,,78.86,,,,,67.92,,41.78,29.60,16.00,
2025-05-08T00:00:00Z,97.47,,,88.69,,,,,69.25,,45.65,28.94,16.00,
2025-05-09T00:00:00Z,97.47,,,88.62,,,,,70.92,,51.74,37.56,21.46,
2025-05-10T00:00:00Z,97.47,,,88.88,,,,,66.12,,47.37,28.25,16.00,
2025-05-11T00:00:00Z,97.47,,,84.43,,,,,63.29,,43.55,27.43,19.65,
2025-05-12T00:00:00Z,93.19,,,90.32,,,,,60.27,,47.90,34.59,19.65,
2025-05-13T00:00:00Z,93.19,,,91.36,,,78.00,,61.04,,48.60,34.72,17.25,
2025-05-14T00:00:00Z,93.19,,,93.50,,,76.79,,63.61,,45.21,30.81,16.41,
2025-05-15T00:00:00Z,99.00,,,94.32,85.64,,76.79,,61.57,,43.46,31.98,14.00,
2025-05-16T00:00:00Z,96.00,,,90.05,80.25,,75.99,,63.09,,46.44,33.28,20.45,
2025-05-17T00:00:00Z,98.00,,,90.21,81.74,,75.00,,66.36,,47.25,36.20,23.43,
2025-05-18T00:00:00Z,98.00,,,93.93,84.00,,82.16,,67.35,,51.53,39.57,24.42,
2025-05-19T00:00:00Z,98.21,,,96.92,84.00,,80.40,,66.94,,50.59,33.71,19.50,
2025-05-20T00:00:00Z,98.21,,,94.49,93.13,,78.41,,68.39,,50.82,36.25,17.57,7.94
2025-05-21T00:00:00Z,98.02,,,86.15,87.08,79.00,56.39,43.40,26.37,13.00,15.23,6.62,5.11,1.22
2025-05-22T00:00:00Z,98.02,,,97.00,90.63,82.33,52.29,30.30,9.56,6.45,2.11,1.07,1.00,1.22
2025-05-23T00:00:00Z,99.00,,99.00,98.28,94.41,85.47,55.59,29.02,8.33,5.24,5.11,1.00,1.00,1.00
2025-05-24T00:00:00Z,99.00,,99.00,98.98,92.43,78.46,24.33,6.19,2.31,5.59,1.12,1.00,1.00,1.00
2025-05-25T00:00:00Z,99.00,,99.00,99.00,95.02,80.04,10.93,4.08,1.92,1.00,1.00,1.00,1.00,1.00
2025-05-26T00:00:00Z,99.00,,99.00,99.00,97.58,90.82,5.06,1.03,1.00,1.00,1.00,1.00,1.00,1.00
