timestamp,Above 10,Above 15,Above 20,Above 22,Above 25,Above 27,Above 30,Above 35,Above 40,Above 45,Above 50,Above 55,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2026-01-19T01:00:00Z,,,,,,,35.00,89.00,,7.00,45.00,,,47.00,26.00,23.00,15.00,6.77,6.77,3.00
2026-01-19T03:00:00Z,,,,,,,35.00,89.00,,7.00,45.00,,,9.00,26.00,23.00,15.00,6.77,3.00,3.00
2026-01-19T04:00:00Z,,,,,,,35.00,89.00,,7.00,46.75,,,9.00,26.00,23.00,15.00,6.77,3.00,3.00
2026-01-19T07:00:00Z,,,,,,,35.00,89.00,,50.00,46.75,,,9.00,26.00,23.00,15.00,6.77,3.00,3.00
2026-01-19T14:00:00Z,,,,,,,35.00,89.00,,50.00,46.75,,,9.00,26.00,23.00,15.00,6.77,3.00,3.00
2026-01-19T17:00:00Z,,,,,,,35.00,89.00,,63.84,46.75,,,9.00,26.00,23.00,15.00,3.00,3.00,3.00
2026-01-19T18:00:00Z,,,,,,,35.00,89.00,,45.52,46.75,,,9.00,26.00,23.00,13.00,3.00,3.00,3.00
2026-01-19T19:00:00Z,,,,,,,35.00,89.00,,45.52,46.75,,,9.00,26.00,18.00,13.00,3.00,3.00,3.00
2026-01-19T20:00:00Z,,,,,,,35.00,89.00,,60.37,44.00,,,29.05,22.00,18.00,13.00,3.00,1.00,3.00
2026-01-19T21:00:00Z,,,,,,,35.00,89.00,,60.37,44.00,,,29.05,22.00,18.00,13.00,3.00,1.00,3.00
2026-01-19T22:00:00Z,,,,,,,58.00,89.00,,60.37,34.25,,,29.05,22.00,18.00,13.00,3.00,1.00,3.00
2026-01-20T00:00:00Z,,,,,,,58.00,89.00,,49.21,34.25,,,29.05,22.00,18.00,13.00,3.00,1.00,3.00
2026-01-20T01:00:00Z,,,,,,,58.00,89.00,,49.21,34.25,,,27.00,22.00,18.00,13.00,3.00,1.00,3.00
2026-01-20T02:00:00Z,,,,,,,58.00,89.00,,49.21,33.24,,,27.00,22.00,18.00,3.47,3.00,1.00,3.00
2026-01-20T03:00:00Z,,,,,,,67.00,50.00,,34.59,33.24,,,9.00,8.13,18.00,3.47,3.00,1.00,3.00
2026-01-20T04:00:00Z,,,,,,,67.00,50.00,,34.72,33.24,,,9.00,8.13,18.00,3.47,3.00,1.00,3.00
2026-01-20T05:00:00Z,,,,,,,67.00,50.00,,24.32,33.24,,,10.00,8.00,18.00,3.47,3.00,1.00,3.00
2026-01-20T06:00:00Z,,,,,,,60.16,50.00,,35.00,33.24,26.00,,20.00,7.00,18.00,3.47,3.00,1.00,3.00
2026-01-20T07:00:00Z,,,,,,,61.00,50.00,,35.00,30.00,26.00,,20.00,7.00,3.17,9.00,3.00,1.00,3.00
2026-01-20T08:00:00Z,,,,,,,61.00,50.00,,39.61,30.00,26.00,,20.53,16.00,10.00,9.00,3.00,2.00,3.00
2026-01-20T09:00:00Z,,,,,,,61.00,50.00,,41.00,30.00,26.00,,20.53,16.00,10.00,9.00,3.00,2.00,3.00
2026-01-20T13:00:00Z,,,,,,,61.00,50.00,,40.90,29.82,26.00,,8.07,7.00,3.00,9.00,3.00,2.00,3.00
2026-01-20T14:00:00Z,,,,,,,61.00,50.00,,40.90,29.82,26.00,,8.07,5.00,1.00,9.00,3.00,2.00,3.00
2026-01-20T15:00:00Z,,,,,,,61.00,50.00,40.50,42.61,29.82,26.00,,8.07,5.00,2.36,9.00,3.00,2.00,3.00
2026-01-20T16:00:00Z,,,,,,,61.00,50.00,40.50,42.61,29.82,26.00,,8.07,5.00,2.36,1.00,1.00,1.00,3.00
2026-01-20T17:00:00Z,,,,,,,61.07,50.00,40.50,30.75,29.82,26.00,8.04,21.31,5.00,2.36,1.00,1.00,1.00,3.00
2026-01-20T18:00:00Z,,,,,,,55.42,43.23,50.61,21.52,17.43,12.87,7.85,7.26,3.81,2.36,1.00,1.00,1.00,3.00
2026-01-20T19:00:00Z,,,,,,,55.42,38.00,27.00,21.52,17.43,8.93,6.00,3.00,3.81,2.36,1.00,1.00,1.00,3.00
2026-01-20T20:00:00Z,,,,,,,52.00,39.00,27.00,21.52,16.00,8.93,6.00,6.14,3.81,2.36,1.00,1.00,1.00,3.00
2026-01-20T21:00:00Z,,,,,,,46.19,34.00,24.00,14.17,10.96,7.05,6.00,5.97,3.81,2.36,1.00,1.00,1.00,3.00
2026-01-20T22:00:00Z,,,,,,,47.28,34.00,25.00,14.17,11.00,7.05,6.00,4.00,3.81,2.36,1.00,1.00,1.00,3.00
2026-01-20T23:00:00Z,,,,,,,49.35,36.00,25.00,14.17,11.00,7.05,6.00,4.00,3.81,2.36,1.13,1.00,1.00,3.00
2026-01-21T00:00:00Z,,,,,,,49.00,37.76,25.00,19.08,10.00,7.05,10.20,3.00,3.81,2.36,1.13,1.00,1.00,3.00
2026-01-21T01:00:00Z,,,,,,,48.56,37.00,25.00,15.25,10.02,6.01,3.00,3.00,3.81,2.36,1.13,1.00,1.00,3.00
2026-01-21T02:00:00Z,,,,,,,51.39,37.00,25.00,17.64,10.02,6.01,3.00,3.00,3.81,2.36,1.13,1.00,1.00,3.00
2026-01-21T03:00:00Z,,,,,,,47.89,26.85,21.69,10.04,10.02,6.78,3.77,3.00,3.81,2.36,1.13,1.00,1.00,3.00
2026-01-21T04:00:00Z,,,,,,,46.04,29.00,20.00,10.04,10.02,6.78,3.00,3.00,1.00,2.36,1.81,1.00,1.00,3.00
2026-01-21T05:00:00Z,,,,,,,49.00,28.38,16.63,10.04,9.46,6.50,3.00,3.00,2.47,2.36,1.81,1.00,1.00,3.00
2026-01-21T06:00:00Z,,,,,,,47.93,28.38,17.88,10.04,9.92,6.50,3.00,3.00,2.47,2.36,1.81,1.00,1.00,3.00
2026-01-21T07:00:00Z,,,,,,,47.93,28.65,17.98,10.04,9.92,6.50,3.00,3.00,2.47,2.36,1.81,1.00,1.00,3.00
2026-01-21T08:00:00Z,,,,,,,50.00,33.00,17.00,14.00,10.00,6.00,3.00,3.00,2.47,2.36,1.81,1.00,1.00,3.00
2026-01-21T09:00:00Z,,,,,,,51.00,33.00,17.95,14.00,10.00,7.52,3.00,3.00,2.47,2.36,1.81,1.00,1.00,3.00
2026-01-21T10:00:00Z,,,,,,,51.00,33.00,17.95,14.00,10.00,7.52,3.00,3.00,2.47,1.40,1.81,1.00,1.00,3.00
2026-01-21T11:00:00Z,,,,,,,51.00,33.00,17.95,14.00,10.00,8.00,3.00,3.00,2.47,1.40,1.81,1.00,1.00,3.00
2026-01-21T12:00:00Z,,,,,,,51.00,33.00,18.42,14.00,10.00,8.00,3.00,3.00,2.47,1.40,1.81,1.00,1.00,3.00
2026-01-21T14:00:00Z,,,,,,,51.00,34.37,18.42,14.00,10.00,8.00,3.00,3.00,2.47,2.46,1.81,1.00,1.00,3.00
2026-01-21T15:00:00Z,,,,,,,51.00,34.37,19.00,14.00,10.00,8.00,3.00,3.00,2.47,2.46,1.81,1.00,1.00,3.00
2026-01-21T16:00:00Z,,,,,,,51.00,30.03,17.04,9.67,6.69,3.03,3.00,3.00,2.47,2.46,1.81,1.00,1.00,3.00
2026-01-21T17:00:00Z,,,,,,,37.00,25.46,17.04,9.67,6.69,3.03,3.00,3.00,2.47,2.46,1.81,1.00,1.00,3.00
2026-01-21T18:00:00Z,,,,,,,34.09,18.90,10.86,5.06,1.81,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-21T19:00:00Z,97.00,92.78,46.00,,28.30,,13.40,4.90,2.90,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-21T20:00:00Z,97.00,91.23,68.04,,31.06,,15.78,5.38,3.13,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-21T21:00:00Z,97.00,91.23,63.59,,26.29,,5.36,4.50,1.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-21T22:00:00Z,99.00,84.00,60.01,,25.89,,7.85,3.98,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-21T23:00:00Z,99.00,84.71,55.18,,27.81,,6.99,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T00:00:00Z,99.00,91.00,50.85,,16.87,,9.80,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:00:00Z,99.00,91.00,48.23,,13.55,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:00:00Z,99.00,91.00,63.17,,29.60,,9.66,3.00,2.37,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:00:00Z,99.00,91.00,42.50,,33.63,,15.91,4.00,2.37,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:00:00Z,99.00,91.00,61.13,,39.00,,8.50,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T05:00:00Z,99.00,91.00,60.97,,32.80,,14.09,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:00:00Z,99.00,96.67,48.27,,35.00,,7.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:00:00Z,99.00,96.67,48.27,,13.33,,10.91,4.00,3.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T08:00:00Z,99.00,96.67,48.27,,13.33,,10.91,5.00,3.26,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T11:00:00Z,99.00,91.03,48.27,,21.47,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:00:00Z,99.00,91.03,48.27,,14.41,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:00:00Z,99.00,84.00,39.77,,24.05,,9.00,3.98,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:00:00Z,99.00,84.00,41.30,,24.05,,9.95,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:00:00Z,99.00,93.18,32.54,,9.21,,5.40,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:00:00Z,99.00,84.56,25.11,,13.00,,4.09,2.01,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:00:00Z,99.00,84.56,31.00,,13.00,,4.09,2.01,1.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:00:00Z,99.00,81.38,26.55,,16.35,,5.04,3.15,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T19:00:00Z,99.00,70.65,26.47,,12.00,,5.03,3.19,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T20:00:00Z,99.00,81.88,32.71,,12.14,,5.03,4.17,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T21:00:00Z,99.00,88.82,37.06,,8.70,,4.84,5.05,2.00,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T22:00:00Z,99.00,91.55,36.85,,12.25,,4.84,5.05,2.51,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T23:00:00Z,99.00,88.00,48.20,,16.92,,4.09,5.05,2.51,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T00:00:00Z,99.00,84.85,38.79,,17.83,,5.42,5.05,2.51,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T01:00:00Z,99.00,95.00,63.29,,23.94,,10.33,7.34,1.25,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T02:00:00Z,99.00,97.92,49.67,,31.87,,10.97,7.34,1.25,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T03:00:00Z,99.00,99.00,77.84,,36.39,,11.08,6.00,1.00,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T04:00:00Z,99.00,99.00,79.70,,42.72,,3.36,6.00,1.00,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T05:00:00Z,99.00,99.00,86.90,,44.43,,16.85,6.00,1.00,1.37,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T06:00:00Z,99.00,99.00,78.04,,55.35,,21.78,6.00,1.00,1.00,1.57,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-23T07:00:00Z,99.00,99.00,88.53,,55.35,,18.48,6.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T08:00:00Z,99.00,99.00,90.45,,54.08,,18.86,6.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T09:00:00Z,99.00,99.00,90.45,,54.08,,19.22,6.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T10:00:00Z,99.00,99.00,90.45,,56.00,,13.33,6.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T11:00:00Z,99.00,99.00,90.45,,56.00,,13.33,3.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T12:00:00Z,99.00,99.00,90.45,,56.00,,18.50,6.61,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T13:00:00Z,99.00,99.00,90.45,,56.00,,17.40,6.61,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T14:00:00Z,99.00,99.00,89.09,,60.90,,19.14,6.61,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T15:00:00Z,99.00,99.00,89.09,,55.38,,16.90,6.61,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T16:00:00Z,99.00,99.00,92.42,,42.07,,18.00,5.75,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T17:00:00Z,99.00,99.00,91.03,,43.92,,8.87,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T18:00:00Z,99.00,99.00,77.25,,35.12,,7.00,1.92,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T19:00:00Z,99.00,99.00,77.25,,26.41,,2.65,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T20:00:00Z,99.00,99.00,87.50,,18.50,,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T21:00:00Z,99.00,99.00,69.00,,32.71,89.17,1.36,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T22:00:00Z,99.00,99.00,75.95,,21.92,89.17,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-23T23:00:00Z,99.00,99.00,80.86,,9.26,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T00:00:00Z,99.00,99.00,72.40,33.96,5.24,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T01:00:00Z,99.00,99.00,75.44,30.83,3.58,1.75,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T02:00:00Z,99.00,99.00,67.85,30.83,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T03:00:00Z,99.00,99.00,48.32,28.17,3.14,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T04:00:00Z,99.00,99.00,32.79,21.97,1.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T05:00:00Z,99.00,99.00,33.00,16.75,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T06:00:00Z,99.00,99.00,40.00,17.52,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T07:00:00Z,99.00,99.00,45.09,25.27,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T08:00:00Z,99.00,99.00,49.72,32.22,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T09:00:00Z,99.00,99.00,49.72,34.00,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T10:00:00Z,99.00,99.00,54.00,17.56,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T11:00:00Z,99.00,99.00,43.50,17.56,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T12:00:00Z,99.00,99.00,52.55,17.56,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T13:00:00Z,99.00,99.00,53.58,17.56,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T14:00:00Z,99.00,99.00,38.61,17.56,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T15:00:00Z,99.00,99.00,32.20,15.20,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00
2026-01-24T16:00:00Z,99.00,99.00,31.72,16.00,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T17:00:00Z,99.00,99.00,31.04,15.04,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T18:00:00Z,99.00,99.00,39.90,6.73,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T19:00:00Z,99.00,99.00,35.90,8.24,1.99,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T20:00:00Z,99.00,99.00,30.22,5.80,2.00,1.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T21:00:00Z,99.00,99.00,28.99,7.32,1.99,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T22:00:00Z,99.00,99.00,28.15,6.69,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-24T23:00:00Z,99.00,99.00,25.50,5.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T00:00:00Z,99.00,99.00,30.20,3.39,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T01:00:00Z,99.00,99.00,30.61,4.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T02:00:00Z,99.00,99.00,28.85,4.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T03:00:00Z,99.00,99.00,26.54,3.94,1.77,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T04:00:00Z,99.00,99.00,35.00,4.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T05:00:00Z,99.00,99.00,34.85,4.66,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T06:00:00Z,99.00,99.00,37.50,5.31,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T07:00:00Z,99.00,99.00,37.93,6.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T08:00:00Z,99.00,99.00,39.21,6.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T09:00:00Z,99.00,99.00,64.81,6.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T10:00:00Z,99.00,99.00,48.00,6.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T11:00:00Z,99.00,99.00,65.00,6.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T12:00:00Z,99.00,99.00,65.00,3.01,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T13:00:00Z,99.00,99.00,52.67,3.01,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T14:00:00Z,99.00,99.00,44.06,3.01,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T15:00:00Z,99.00,99.00,67.34,4.17,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T16:00:00Z,99.00,99.00,70.43,12.11,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T17:00:00Z,99.00,99.00,51.02,4.83,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T18:00:00Z,99.00,99.00,32.40,4.52,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T19:00:00Z,99.00,99.00,35.97,4.21,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2026-01-25T20:00:00Z,99.00,99.00,36.57,3.07,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
