timestamp,Above 40,Above 45,Above 50,Above 55,Above 60,Above 62,Above 65,Above 67,Above 70,Above 72,Above 75,Above 77,Above 80,Above 82,Above 85,Above 90
2025-12-04T00:00:00Z,,92.00,,,65.00,,,,,,25.72,,,,,2.57
2025-12-05T00:00:00Z,,82.77,,,61.84,,,,,,28.58,,,,,3.94
2025-12-06T00:00:00Z,,83.44,,,43.74,,,,,,17.00,,,,,3.94
2025-12-07T00:00:00Z,,71.36,,,46.00,,,,,,57.23,,,,,8.26
2025-12-08T00:00:00Z,,72.01,,,44.52,,,,,,57.23,,,,,9.64
2025-12-09T00:00:00Z,,68.19,,,36.60,,,,,,13.87,,,,,11.45
2025-12-10T00:00:00Z,82.00,74.13,99.00,54.00,38.62,,30.46,,,,11.95,,,,,2.42
2025-12-11T00:00:00Z,84.17,76.89,72.66,55.43,47.82,,34.56,,,,10.69,,,,,4.00
2025-12-12T00:00:00Z,84.17,83.00,70.00,55.43,50.89,,35.33,,,,17.62,,,,,2.00
2025-12-13T00:00:00Z,84.17,88.58,82.60,66.00,52.70,,43.88,,,,17.62,,,,,2.00
2025-12-14T00:00:00Z,93.00,90.00,83.00,72.00,55.42,,43.59,,,,21.95,,,,,2.33
2025-12-15T00:00:00Z,87.35,82.78,74.65,67.38,51.70,,42.77,,,,22.42,,,,,2.33
2025-12-16T00:00:00Z,93.98,87.96,79.16,74.36,60.45,,47.10,,,,18.71,,,,,3.33
2025-12-17T00:00:00Z,96.21,96.50,85.19,78.75,71.34,99.00,52.06,97.00,82.43,71.62,27.80,24.67,11.62,,,1.47
2025-12-18T00:00:00Z,99.00,99.00,99.00,99.00,97.70,99.00,97.47,95.00,90.16,71.42,58.96,35.49,14.97,,,1.00
2025-12-19T00:00:00Z,99.00,99.00,99.00,99.00,97.84,99.00,95.29,95.00,93.69,86.45,77.47,53.92,27.30,3.27,2.07,1.00
2025-12-20T00:00:00Z,99.00,99.00,99.00,99.00,97.40,99.00,95.86,95.00,92.51,88.56,75.71,35.67,5.13,1.10,1.00,1.00
2025-12-21T00:00:00Z,99.00,99.00,99.00,99.00,97.40,99.00,99.00,95.00,96.00,88.99,54.60,26.49,2.15,2.76,1.00,1.25
2025-12-22T00:00:00Z,99.00,99.00,99.00,99.00,98.73,99.00,95.00,97.00,97.35,98.70,19.31,2.52,3.93,1.86,3.97,1.00
