timestamp,Above 32,Above 35,Above 37,Above 40,Above 42,Above 45,Above 47,Above 50,Above 55,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2026-03-06T21:00:00Z,,,,,,80.00,,70.75,60.63,57.00,46.00,31.00,19.14,10.24,5.00,8.00,3.00
2026-03-06T22:00:00Z,,,,,,80.00,,70.75,60.63,50.00,39.00,30.00,18.00,12.00,5.00,3.00,3.00
2026-03-06T23:00:00Z,,,,,,80.00,,70.75,60.63,51.00,39.00,30.00,18.00,12.00,5.00,3.00,3.00
2026-03-07T00:00:00Z,,,,,,80.00,,70.75,66.63,51.00,45.29,30.00,26.00,17.00,5.00,3.00,3.00
2026-03-07T02:00:00Z,,,,,,80.00,,70.75,66.63,51.00,46.00,30.00,26.00,17.38,5.00,3.00,3.00
2026-03-07T04:00:00Z,,,,,,80.00,,70.75,66.63,51.00,46.00,30.00,26.00,17.38,3.00,3.00,3.00
2026-03-07T07:00:00Z,,,,,,80.00,,77.00,66.63,51.00,46.00,30.00,26.00,12.00,3.00,3.00,3.00
2026-03-07T08:00:00Z,,,,,,80.00,,77.00,66.63,57.51,46.00,30.00,26.00,12.00,3.00,3.00,3.00
2026-03-07T11:00:00Z,,,,,,84.00,,77.00,66.63,57.51,46.00,30.00,26.00,12.00,3.00,3.00,3.00
2026-03-07T12:00:00Z,,,,,,84.00,,77.00,66.63,57.51,46.00,30.00,26.00,12.00,3.00,3.00,3.00
2026-03-07T14:00:00Z,,,,,,84.00,,77.00,68.00,57.51,46.00,30.00,26.00,12.00,3.00,3.00,3.00
2026-03-07T16:00:00Z,,,,,,84.00,,77.00,68.00,57.51,46.00,30.00,26.00,12.00,3.23,3.00,3.00
2026-03-07T17:00:00Z,,,,,,84.00,,77.00,68.00,57.51,46.00,29.16,26.00,12.00,3.23,3.00,3.00
2026-03-07T23:00:00Z,,,,,,84.00,,77.00,68.00,57.00,46.00,29.16,26.00,12.00,3.23,3.00,3.00
2026-03-08T03:00:00Z,,,,,,84.00,,77.00,66.00,57.00,46.00,29.16,26.00,10.00,3.23,3.00,3.00
2026-03-08T04:00:00Z,,,,,,84.00,,77.00,66.00,51.00,46.00,29.16,26.00,10.00,3.23,3.00,3.00
2026-03-08T07:00:00Z,,,,,,84.00,,77.00,66.00,51.00,46.00,44.71,26.00,39.30,3.23,3.00,3.00
2026-03-08T08:00:00Z,,,,,,84.00,,77.00,66.00,51.00,46.00,47.21,26.00,39.30,3.23,3.00,3.00
2026-03-08T16:00:00Z,,,,,,84.00,,77.00,66.00,51.00,46.00,47.21,26.00,39.30,3.23,6.00,3.00
2026-03-08T17:00:00Z,,,,,,93.22,,77.00,66.00,51.00,46.00,47.21,26.00,14.00,3.23,6.00,3.00
2026-03-08T19:00:00Z,,,,,,93.22,,77.00,66.00,51.00,46.00,41.00,26.00,14.00,3.23,6.00,3.00
2026-03-08T20:00:00Z,,,,,,93.22,,77.00,66.00,51.00,49.00,50.00,26.00,14.00,3.23,6.00,3.00
2026-03-08T22:00:00Z,,,,,,93.22,,77.00,69.93,53.00,49.00,50.00,26.00,14.00,3.23,6.00,3.00
2026-03-08T23:00:00Z,,,,,,93.22,,77.00,69.93,53.00,49.00,50.00,26.00,14.00,14.82,6.00,3.00
2026-03-09T01:00:00Z,,,,,,93.22,,77.00,69.93,53.00,49.00,33.40,27.64,14.00,14.82,6.00,3.00
2026-03-09T02:00:00Z,,,,,,93.22,,77.00,57.00,53.00,49.00,33.40,27.64,14.00,14.82,17.72,3.00
2026-03-09T03:00:00Z,,,,,,93.22,,77.00,57.00,53.00,49.29,33.40,27.64,14.00,14.82,17.72,3.00
2026-03-09T04:00:00Z,,,,,,93.22,,77.00,57.00,56.00,49.29,42.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T05:00:00Z,,,,,,93.22,,77.00,55.00,56.00,49.29,42.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T07:00:00Z,,,,,,93.22,,77.00,55.00,54.00,49.29,42.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T09:00:00Z,,,,,,93.22,,77.00,55.00,54.59,49.29,42.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T10:00:00Z,,,,,,93.22,,77.00,55.00,54.59,49.29,36.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T15:00:00Z,,,,,,93.22,,77.00,55.00,81.38,49.29,36.00,27.64,14.00,14.82,17.72,3.00
2026-03-09T16:00:00Z,,,,,,93.22,,77.00,55.00,81.38,66.11,36.00,27.64,14.07,14.82,17.72,3.00
2026-03-09T17:00:00Z,,,,,,93.22,,77.00,55.00,72.00,66.11,42.80,27.64,18.00,14.82,17.72,3.00
2026-03-09T18:00:00Z,,,,,,93.22,,77.00,55.00,69.66,58.00,48.57,27.64,18.00,14.82,17.72,3.00
2026-03-09T19:00:00Z,,,,,,93.22,,77.00,55.00,69.00,55.00,48.43,37.56,19.00,14.82,17.72,3.00
2026-03-09T20:00:00Z,,,,,,93.22,,77.00,55.00,65.79,55.00,48.43,37.00,19.00,14.82,17.72,3.00
2026-03-09T22:00:00Z,,,,,,93.22,,77.00,80.00,65.79,55.00,49.00,37.00,19.00,14.82,17.72,3.00
2026-03-09T23:00:00Z,,,,,,93.22,,77.00,80.00,65.79,55.00,49.00,37.00,19.00,14.82,4.00,3.00
2026-03-10T01:00:00Z,,,,,,93.22,,77.00,80.00,65.79,55.00,49.88,37.00,19.00,14.82,4.00,3.00
2026-03-10T02:00:00Z,,,,,,93.22,,77.00,80.00,65.79,55.00,49.88,36.00,19.00,14.82,6.00,3.00
2026-03-10T03:00:00Z,,,,,,93.22,,77.00,80.00,69.00,55.00,49.88,29.00,19.00,14.82,6.00,3.00
2026-03-10T07:00:00Z,,,,,,93.22,,77.00,80.00,72.00,55.00,47.00,29.00,19.00,14.82,6.00,3.00
2026-03-10T08:00:00Z,,,,,,93.22,,77.00,80.00,72.00,55.00,47.00,29.00,19.00,13.00,6.00,3.00
2026-03-10T09:00:00Z,,,,,,93.22,,77.00,80.00,72.00,55.00,47.00,29.00,19.00,13.00,5.53,3.00
2026-03-10T10:00:00Z,,,,,,93.22,,77.00,80.00,70.00,55.00,47.00,29.00,19.00,13.00,5.53,3.00
2026-03-10T14:00:00Z,,,,,,93.22,,77.00,80.00,70.00,55.00,47.00,29.00,19.00,13.00,5.53,3.00
2026-03-10T15:00:00Z,,,,,,93.22,,77.00,80.00,70.00,62.00,44.00,29.00,19.00,13.00,5.53,3.00
2026-03-10T18:00:00Z,,,,,,93.22,,77.00,80.00,70.00,62.00,44.00,29.00,19.00,13.00,5.53,3.00
2026-03-10T20:00:00Z,,,,,,93.22,,77.00,80.00,70.00,62.00,47.00,36.00,20.00,13.00,5.53,3.00
2026-03-10T22:00:00Z,,,,,,93.22,,77.00,80.00,70.00,62.00,43.42,36.00,20.00,13.00,5.53,3.00
2026-03-10T23:00:00Z,,,,,,93.22,,77.00,80.00,70.00,59.00,43.42,36.00,20.00,13.00,5.53,3.00
2026-03-11T00:00:00Z,,,,,,93.22,,77.00,80.00,70.00,56.65,45.00,36.00,20.00,13.00,5.53,3.00
2026-03-11T01:00:00Z,,,,,,93.22,,77.00,80.00,70.00,56.65,45.00,36.00,20.00,11.00,5.53,3.00
2026-03-11T02:00:00Z,,,,,,93.22,,77.00,80.00,70.00,56.65,50.00,36.00,20.00,11.00,5.53,3.00
2026-03-11T03:00:00Z,,,,,,93.22,,77.00,80.00,70.00,56.65,45.00,36.00,20.00,11.00,5.53,3.00
2026-03-11T04:00:00Z,,,,,,93.22,,77.00,80.00,70.00,55.10,50.41,36.00,20.00,11.00,5.53,3.00
2026-03-11T05:00:00Z,,,,,,93.22,,77.00,80.00,70.00,55.10,51.00,36.00,20.00,11.00,5.53,3.00
2026-03-11T07:00:00Z,,,,,,93.22,,77.00,80.00,70.00,55.10,51.00,36.00,20.00,11.00,6.50,3.00
2026-03-11T09:00:00Z,,,,,,93.22,,77.00,79.00,70.00,63.00,47.00,36.00,20.00,11.00,6.50,3.00
2026-03-11T10:00:00Z,,,,,,93.22,,77.00,79.00,70.00,63.00,47.00,36.00,20.00,11.00,6.00,3.00
2026-03-11T12:00:00Z,,,,,,93.22,,77.00,79.00,73.00,63.00,47.00,36.00,20.00,11.00,6.00,3.00
2026-03-11T14:00:00Z,,,,,,93.22,,77.00,79.00,73.00,63.00,50.00,36.00,20.00,11.00,6.00,3.00
2026-03-11T16:00:00Z,,,,,,87.00,,77.00,79.00,73.00,63.00,52.00,36.00,20.00,11.00,6.00,3.00
2026-03-11T19:00:00Z,,,,,,87.00,,77.00,79.00,69.88,63.00,48.08,36.00,20.00,11.00,6.00,3.00
2026-03-11T22:00:00Z,,,,,,87.00,,77.00,79.00,73.00,63.00,48.08,36.00,20.00,11.00,6.00,3.00
2026-03-11T23:00:00Z,,,,,,87.00,,77.00,79.00,73.00,63.00,51.00,36.00,20.00,11.00,6.00,3.00
2026-03-12T01:00:00Z,,,,,,87.00,,77.00,79.00,73.00,63.00,51.00,36.00,20.00,11.00,6.30,3.00
2026-03-12T02:00:00Z,,,,,,87.00,,77.00,79.00,73.00,63.00,49.45,36.00,20.00,11.00,6.30,3.00
2026-03-12T05:00:00Z,,,,,,87.00,,77.00,79.00,73.00,55.41,42.87,37.00,20.00,11.00,6.30,3.00
2026-03-12T06:00:00Z,,,,,,87.00,,77.00,79.00,73.00,55.41,40.89,29.61,20.00,11.00,6.30,3.00
2026-03-12T07:00:00Z,,,,,,87.00,,77.00,79.00,73.00,55.41,40.89,29.61,19.00,11.00,6.30,3.00
2026-03-12T12:00:00Z,,,,,,87.00,,77.00,79.00,72.00,55.41,40.89,29.61,19.00,11.00,6.30,3.00
2026-03-12T14:00:00Z,,,,,,87.00,,77.00,79.00,72.00,60.00,40.89,29.61,19.00,11.00,6.30,3.00
2026-03-12T17:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,41.40,29.61,19.00,11.00,6.30,3.00
2026-03-12T18:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,44.83,29.61,19.00,11.00,6.30,3.00
2026-03-12T19:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,44.00,29.61,19.00,11.00,7.00,3.00
2026-03-12T20:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,44.00,29.61,19.66,11.00,7.00,3.00
2026-03-12T21:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,44.00,29.61,19.66,11.00,7.00,3.00
2026-03-12T22:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,45.00,29.61,19.66,11.00,7.00,3.00
2026-03-13T00:00:00Z,,,,,,93.00,,77.00,81.00,72.00,60.00,39.85,30.00,19.66,11.00,7.00,3.00
2026-03-13T02:00:00Z,,,,,,93.00,,77.00,81.00,68.00,60.00,39.85,30.00,19.66,11.00,7.00,3.00
2026-03-13T04:00:00Z,,,,,,93.00,,77.00,81.00,68.00,60.00,45.85,30.00,19.66,11.00,7.00,3.00
2026-03-13T05:00:00Z,,,,,,93.00,,77.00,81.00,68.00,60.00,45.85,30.00,19.66,11.00,7.00,3.00
2026-03-13T06:00:00Z,,,,,,93.00,,87.00,81.00,68.00,60.00,45.85,30.00,19.66,11.00,7.00,3.00
2026-03-13T07:00:00Z,,,,,,93.00,,86.94,81.00,68.00,51.77,45.85,26.00,19.66,11.00,7.00,3.00
2026-03-13T12:00:00Z,,,,,,93.00,,86.94,81.00,68.00,51.77,43.27,26.00,19.66,11.00,7.00,3.00
2026-03-13T17:00:00Z,,,,,,93.00,,86.94,81.00,68.00,51.77,43.27,26.00,19.66,11.00,7.00,3.00
2026-03-13T18:00:00Z,,,,,,93.00,,86.94,81.00,68.00,56.09,43.27,26.00,19.66,11.00,7.00,3.00
2026-03-13T19:00:00Z,,,,,,93.00,,86.94,81.00,68.00,58.00,43.27,26.00,19.66,11.00,7.00,3.00
2026-03-13T20:00:00Z,,,,,,93.00,,86.94,81.00,68.00,58.00,37.74,26.00,19.66,11.00,7.00,3.00
2026-03-13T21:00:00Z,,,,,,93.00,,86.94,81.00,68.00,58.00,37.74,26.00,19.66,11.00,7.00,3.00
2026-03-13T22:00:00Z,,,,,,93.00,,86.94,81.00,68.00,57.00,44.53,26.00,19.66,11.00,7.00,3.00
2026-03-14T02:00:00Z,,,,,,93.00,,87.00,81.00,68.00,57.00,44.53,26.00,19.66,9.00,7.00,3.00
2026-03-14T03:00:00Z,,,,,,93.00,,87.00,81.00,68.00,52.00,44.53,26.00,19.66,9.00,7.00,3.00
2026-03-14T05:00:00Z,,,,,,93.00,,82.00,75.00,67.37,53.00,43.93,26.00,19.66,9.00,7.00,3.00
2026-03-14T06:00:00Z,,,,,,93.00,,88.00,76.42,67.37,53.00,37.85,25.96,19.66,9.00,7.00,3.00
2026-03-14T08:00:00Z,,,,,,93.00,,88.00,76.42,63.00,55.00,37.00,25.00,19.66,9.00,7.00,3.00
2026-03-14T09:00:00Z,,,,,,93.00,,88.00,76.42,63.00,55.00,37.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T12:00:00Z,,,,,,93.00,,88.00,76.42,71.00,55.00,37.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T13:00:00Z,,,,,,93.00,,88.00,76.42,71.00,55.00,42.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T14:00:00Z,,,,,,93.00,,88.00,76.42,71.00,55.00,42.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T15:00:00Z,,,,,,93.00,,88.00,76.42,71.00,55.00,42.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T16:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,42.00,25.00,19.66,11.00,7.00,3.00
2026-03-14T18:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,35.76,25.00,19.66,11.00,7.00,3.00
2026-03-14T20:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,35.70,23.00,19.66,11.00,7.00,3.00
2026-03-14T21:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,34.25,23.00,19.66,11.00,7.00,3.00
2026-03-14T22:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,40.00,23.00,19.66,11.00,7.00,3.00
2026-03-14T23:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,43.00,23.00,19.66,11.00,7.00,3.00
2026-03-15T01:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,40.00,23.00,19.66,11.00,7.00,3.00
2026-03-15T02:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,42.00,22.00,19.66,11.00,7.00,3.00
2026-03-15T03:00:00Z,,,,,,93.00,,88.00,76.42,71.00,56.00,42.00,22.00,19.66,11.00,2.00,3.00
2026-03-15T04:00:00Z,,,,,,93.00,,86.00,76.42,71.00,56.00,34.25,22.00,14.00,11.00,2.00,3.00
2026-03-15T06:00:00Z,,,,,,93.00,,86.00,77.00,71.00,56.00,42.00,22.00,20.00,8.00,2.00,3.00
2026-03-15T08:00:00Z,,,,,,93.00,,86.00,77.00,68.22,56.00,42.00,22.00,20.00,8.00,2.00,3.00
2026-03-15T09:00:00Z,,,,,,92.00,,86.00,77.00,68.22,56.00,36.00,22.00,20.00,8.00,2.00,3.00
2026-03-15T14:00:00Z,,,,,,92.00,,86.00,77.00,68.22,56.00,36.00,22.00,14.00,8.00,2.00,3.00
2026-03-15T15:00:00Z,,,,,,92.00,,86.00,77.00,68.22,56.00,37.58,22.00,14.00,8.00,2.00,3.00
2026-03-15T16:00:00Z,,,,,,92.00,,86.00,77.00,61.00,56.00,37.58,22.00,14.00,8.00,2.00,3.00
2026-03-15T17:00:00Z,,,,,,92.00,,86.00,77.00,63.38,50.00,37.58,27.00,20.00,8.00,2.00,3.00
2026-03-15T19:00:00Z,,,,,,92.00,,86.00,77.00,63.38,50.00,39.55,26.50,20.00,10.00,2.00,3.00
2026-03-15T20:00:00Z,,,,,,93.00,,86.00,77.00,63.38,50.00,38.41,27.25,20.00,10.00,2.00,3.00
2026-03-15T21:00:00Z,,,,,,93.00,,86.00,77.00,66.00,50.00,38.41,27.25,20.00,10.00,2.00,3.00
2026-03-15T22:00:00Z,,,,,,93.00,,86.00,77.00,66.00,50.00,42.41,28.00,20.00,10.00,2.00,3.00
2026-03-15T23:00:00Z,,,,,,93.00,,86.00,77.00,66.00,53.00,44.00,28.00,20.00,10.00,2.00,3.00
2026-03-16T01:00:00Z,,,,,,93.00,,86.00,77.00,66.00,53.00,43.36,28.00,20.00,10.00,2.00,3.00
2026-03-16T02:00:00Z,,,,,,93.00,,86.00,77.00,65.00,53.00,39.04,28.00,20.00,10.00,2.00,3.00
2026-03-16T03:00:00Z,,,,,,93.00,,86.00,78.91,65.00,53.00,42.26,28.00,20.00,10.00,2.00,3.00
2026-03-16T04:00:00Z,,,,,,93.00,,86.00,78.91,63.00,50.12,40.59,27.00,20.00,10.00,6.00,3.00
2026-03-16T05:00:00Z,,,,,,93.00,,86.00,78.91,65.00,50.27,35.53,25.00,19.00,10.00,6.00,3.00
2026-03-16T06:00:00Z,,,,,,93.00,,86.00,78.91,65.00,53.00,35.53,25.00,19.95,10.00,6.00,3.00
2026-03-16T07:00:00Z,,,,,,93.00,,86.00,73.04,65.00,53.00,38.00,25.00,19.95,10.00,6.00,3.00
2026-03-16T08:00:00Z,,,,,,93.00,,86.00,73.04,65.00,47.57,38.00,25.00,19.95,10.00,6.00,3.00
2026-03-16T09:00:00Z,,,,,,93.00,,86.00,73.04,66.00,47.57,38.00,25.00,19.95,10.00,6.00,3.00
2026-03-16T10:00:00Z,,,,,,93.00,,86.00,73.04,66.00,47.57,33.00,25.00,19.95,10.00,6.00,3.00
2026-03-16T12:00:00Z,,,,,,93.00,,86.00,73.04,62.46,47.57,33.00,25.00,19.95,10.00,6.00,3.00
2026-03-16T13:00:00Z,,,,,,93.00,,86.00,73.04,65.00,51.99,33.00,25.00,19.85,10.00,6.00,3.00
2026-03-16T14:00:00Z,,,,,,93.00,,86.00,73.04,65.00,51.99,35.22,25.00,19.85,10.00,6.00,3.00
2026-03-16T15:00:00Z,,,,,,93.00,,86.00,73.04,65.00,51.99,37.00,25.00,19.85,10.00,6.00,3.00
2026-03-16T16:00:00Z,,,,,,93.00,,86.00,73.04,65.00,46.69,37.00,25.00,19.85,10.00,6.00,3.00
2026-03-16T17:00:00Z,,,,,,93.00,,86.00,73.04,65.00,46.69,28.77,20.00,13.00,7.00,6.00,3.00
2026-03-16T18:00:00Z,,,,,,93.00,,86.00,73.04,65.00,53.00,28.77,20.00,13.00,3.00,2.00,3.00
2026-03-16T19:00:00Z,,,,,,93.00,,86.00,73.04,65.00,53.00,28.77,20.00,24.00,3.00,2.00,3.00
2026-03-16T20:00:00Z,,,,,,93.00,,86.00,73.04,65.00,53.00,30.00,23.85,13.00,3.00,2.00,3.00
2026-03-16T21:00:00Z,,,,,,93.00,,86.00,73.04,65.00,51.00,31.45,23.85,13.00,3.00,2.00,3.00
2026-03-16T22:00:00Z,,,,,,97.00,,86.00,73.04,65.00,52.00,30.12,23.85,13.00,3.00,2.00,3.00
2026-03-16T23:00:00Z,,,,,,97.00,,86.00,77.00,65.00,51.00,30.12,23.85,13.00,9.00,2.00,3.00
2026-03-17T00:00:00Z,,,,,,97.00,,86.00,77.00,65.58,50.44,33.00,19.63,17.00,9.00,2.00,3.00
2026-03-17T01:00:00Z,,,,,,97.00,,86.00,77.00,65.00,50.44,33.00,19.63,17.00,9.00,2.00,3.00
2026-03-17T03:00:00Z,,,,,,97.00,,86.00,77.00,65.00,49.17,31.00,19.63,17.00,9.00,2.00,3.00
2026-03-17T04:00:00Z,,,,,,92.00,,86.00,77.00,65.00,51.00,31.00,23.60,17.00,9.00,2.00,3.00
2026-03-17T05:00:00Z,,,,,,92.00,,86.00,75.00,62.80,51.00,33.72,23.60,17.00,9.00,1.85,3.00
2026-03-17T06:00:00Z,,,,,,92.73,,86.00,75.00,62.80,51.00,32.00,23.60,17.00,9.00,1.00,3.00
2026-03-17T10:00:00Z,,,,,,92.73,,86.00,75.00,62.80,51.00,33.00,21.31,17.73,8.00,4.98,3.00
2026-03-17T11:00:00Z,,,,,,92.73,,86.00,75.00,62.80,51.00,33.00,21.31,17.73,7.00,4.98,3.00
2026-03-17T13:00:00Z,,,,,,92.73,,86.00,75.00,58.00,45.00,33.00,21.31,17.73,7.00,4.98,3.00
2026-03-17T14:00:00Z,,,,,,92.73,,85.00,75.00,57.67,45.00,33.00,19.32,17.73,7.00,4.98,3.00
2026-03-17T15:00:00Z,,,,,,93.00,,85.00,75.00,56.00,45.00,33.00,19.32,17.73,3.83,4.98,3.00
2026-03-17T16:00:00Z,,,,,,93.00,,85.00,75.00,56.00,47.00,32.00,19.32,17.73,6.00,4.98,3.00
2026-03-17T17:00:00Z,,,,,,93.00,,85.00,75.00,56.00,47.00,32.92,19.00,17.73,6.00,4.93,3.00
2026-03-17T18:00:00Z,,,,,,93.00,,85.00,76.00,63.00,47.05,32.92,19.00,17.73,6.00,4.93,3.00
2026-03-17T19:00:00Z,,,,,,93.00,,85.00,72.00,60.00,50.25,32.92,19.00,17.73,6.00,4.93,3.00
2026-03-17T20:00:00Z,,,,,,93.00,,85.00,72.00,62.82,50.25,32.92,19.00,17.73,6.00,4.93,3.00
2026-03-17T21:00:00Z,,,,,,93.00,,85.00,72.00,62.82,50.25,31.00,19.00,17.73,6.00,4.93,3.00
2026-03-17T22:00:00Z,,,,,,93.00,,85.00,72.00,62.82,50.25,31.00,19.00,17.73,9.18,4.93,3.00
2026-03-17T23:00:00Z,,,,,,93.00,,85.00,72.00,59.00,51.00,33.00,19.00,17.00,9.18,4.93,3.00
2026-03-18T02:00:00Z,,,,,,93.00,,85.00,74.00,61.73,51.00,33.30,19.00,17.00,9.18,4.93,3.00
2026-03-18T03:00:00Z,,,,,,93.00,,85.00,74.00,60.00,51.00,33.00,21.00,17.19,9.18,4.93,3.00
2026-03-18T04:00:00Z,,,,,,93.00,,85.00,74.00,60.00,51.00,34.00,21.00,17.19,5.00,4.93,3.00
2026-03-18T05:00:00Z,,,,,,93.00,,85.00,74.00,60.00,44.00,34.00,21.00,17.19,5.00,4.93,3.00
2026-03-18T06:00:00Z,,,,,,93.00,,85.00,74.00,60.00,44.00,34.00,19.00,17.00,5.00,5.00,3.00
