timestamp,Above 45,Above 60,Above 65,Above 67,Above 70,Above 72,Above 75,Above 77,Above 80,Above 82,Above 85,Above 87,Above 90,Above 92,Above 95
2025-10-01T00:00:00Z,,90.30,,,,,77.58,,,,,,30.14,,
2025-10-02T00:00:00Z,,91.43,,,,,81.84,,,,,,25.22,,
2025-10-03T00:00:00Z,,92.00,,,,,80.67,,,,,,25.57,,
2025-10-04T00:00:00Z,96.00,92.00,,,,,79.66,,,,,,25.29,,
2025-10-05T00:00:00Z,96.00,93.00,,,,,76.02,,,,,,26.00,,
2025-10-06T00:00:00Z,96.00,92.00,,,,,81.53,,,,,,25.61,,
2025-10-07T00:00:00Z,96.00,92.00,,,,,77.47,,,,,,26.63,,
2025-10-08T00:00:00Z,96.00,92.00,,,,,84.34,,,,,,29.25,,
2025-10-09T00:00:00Z,96.00,92.00,,,,,83.30,,,,,,30.80,,
2025-10-10T00:00:00Z,96.00,92.00,,,,,83.30,,,,53.00,,27.00,,
2025-10-11T00:00:00Z,96.00,92.00,,,,,82.71,,69.40,,52.98,,28.54,,
2025-10-12T00:00:00Z,96.00,96.00,,,,,82.71,,71.09,,48.82,,32.80,,
2025-10-13T00:00:00Z,96.00,92.37,,,,,85.07,,71.00,,50.01,,31.00,,
2025-10-14T00:00:00Z,96.00,92.00,,,,,84.86,,67.00,,45.03,,24.66,,
2025-10-15T00:00:00Z,96.00,95.00,,,,,85.95,,70.90,,55.28,,30.00,,
2025-10-16T00:00:00Z,96.00,93.48,,,,,83.55,,71.23,,51.75,,25.51,,
2025-10-17T00:00:00Z,96.00,93.48,,,,,83.55,,69.91,,52.34,,27.94,,
2025-10-18T00:00:00Z,96.00,94.00,,,,,82.46,,74.48,,52.93,,28.00,,
2025-10-19T00:00:00Z,96.00,94.00,,,,,87.89,,73.86,,54.54,,28.70,,
2025-10-20T00:00:00Z,96.00,94.00,,,,,87.89,,75.04,,52.98,,29.00,,
2025-10-21T00:00:00Z,96.00,95.00,,,,,88.00,,76.00,,55.03,,25.34,,
2025-10-22T00:00:00Z,96.00,95.00,,,,,86.36,,75.84,,52.31,,28.66,,
2025-10-23T00:00:00Z,96.00,95.00,,,,,86.91,,74.59,,54.01,,27.00,,
2025-10-24T00:00:00Z,96.00,95.00,,,,,87.00,,74.00,,56.41,,27.42,,
2025-10-25T00:00:00Z,96.00,95.00,,,,,90.14,,77.82,,54.12,,27.00,,
2025-10-26T00:00:00Z,96.00,95.00,,,,,90.00,,80.20,,59.64,,29.75,,
2025-10-27T00:00:00Z,96.00,95.00,,,,,90.00,,74.38,,55.86,,37.90,,
2025-10-28T00:00:00Z,96.00,95.00,,,,,89.17,,77.19,,59.15,,37.56,,
2025-10-29T00:00:00Z,95.84,94.05,,,,,87.39,,78.73,,64.71,,40.86,,
2025-10-30T00:00:00Z,98.00,94.05,,,,,86.02,,78.11,,64.47,,45.31,,13.00
2025-10-31T00:00:00Z,98.00,94.05,,,,,90.00,,80.00,,67.70,,41.96,,10.20
2025-11-01T00:00:00Z,98.00,94.05,,,,,90.00,,83.97,,65.91,,41.43,,10.20
2025-11-02T00:00:00Z,98.00,94.05,,,,,91.00,,86.43,,71.08,,40.45,,9.58
2025-11-04T00:00:00Z,98.00,94.05,,,,,90.68,,84.00,,66.85,,44.53,,10.36
2025-11-05T00:00:00Z,98.00,94.05,,,,,90.03,,88.00,,69.35,,41.59,,12.00
