ticker,event_ticker,movie_name,floor_strike,strike_type,result,open_time,close_time,settlement_ts,captured_at,candle_rows,slug,total_at_close,fresh_at_close,score_self,lastday_daylevel,as_of_id,db_joined
KXRT-LEE-85,KXRT-LEE,Lee Cronin's The Mummy,85,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,519,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-80,KXRT-LEE,Lee Cronin's The Mummy,80,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,1716,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-75,KXRT-LEE,Lee Cronin's The Mummy,75,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,1942,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-70,KXRT-LEE,Lee Cronin's The Mummy,70,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,2839,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-65,KXRT-LEE,Lee Cronin's The Mummy,65,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,3417,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-60,KXRT-LEE,Lee Cronin's The Mummy,60,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,3280,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-55,KXRT-LEE,Lee Cronin's The Mummy,55,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,2708,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-50,KXRT-LEE,Lee Cronin's The Mummy,50,greater,no,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,3232,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-45,KXRT-LEE,Lee Cronin's The Mummy,45,greater,yes,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,5054,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-40,KXRT-LEE,Lee Cronin's The Mummy,40,greater,yes,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,2117,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-35,KXRT-LEE,Lee Cronin's The Mummy,35,greater,yes,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,552,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-LEE-30,KXRT-LEE,Lee Cronin's The Mummy,30,greater,yes,2026-04-07T14:00:00Z,2026-04-20T14:00:00Z,2026-04-20T15:33:13.023871Z,2026-06-10T03:44:43Z,333,lee_cronins_the_mummy,133,62,47,0,649484,True
KXRT-MAS-68,KXRT-MAS,Masters of the Universe,68,greater,no,2026-06-06T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,325,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-67,KXRT-MAS,Masters of the Universe,67,greater,no,2026-06-06T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,1340,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-77,KXRT-MAS,Masters of the Universe,77,greater,no,2026-06-02T14:25:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,1330,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-72,KXRT-MAS,Masters of the Universe,72,greater,no,2026-06-02T14:25:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,2134,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-95,KXRT-MAS,Masters of the Universe,95,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,904,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-90,KXRT-MAS,Masters of the Universe,90,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,5917,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-85,KXRT-MAS,Masters of the Universe,85,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,5881,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-80,KXRT-MAS,Masters of the Universe,80,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,10355,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-75,KXRT-MAS,Masters of the Universe,75,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,18275,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-70,KXRT-MAS,Masters of the Universe,70,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,18043,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-65,KXRT-MAS,Masters of the Universe,65,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,19281,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-60,KXRT-MAS,Masters of the Universe,60,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,7974,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-55,KXRT-MAS,Masters of the Universe,55,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,10979,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-50,KXRT-MAS,Masters of the Universe,50,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,10032,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-45,KXRT-MAS,Masters of the Universe,45,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,3760,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-40,KXRT-MAS,Masters of the Universe,40,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,2710,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-35,KXRT-MAS,Masters of the Universe,35,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,2955,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MAS-30,KXRT-MAS,Masters of the Universe,30,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:23:04.470327Z,2026-06-10T03:44:43Z,3128,masters_of_the_universe_2026,195,58,30,0,649484,True
KXRT-MIC-42,KXRT-MIC,Michael,42,greater,no,2026-04-23T20:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,1376,michael,215,81,38,0,649484,True
KXRT-MIC-22,KXRT-MIC,Michael,22,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,51,michael,215,81,38,0,649484,True
KXRT-MIC-20,KXRT-MIC,Michael,20,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,85,michael,215,81,38,0,649484,True
KXRT-MIC-37,KXRT-MIC,Michael,37,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,3670,michael,215,81,38,0,649484,True
KXRT-MIC-32,KXRT-MIC,Michael,32,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,1394,michael,215,81,38,0,649484,True
KXRT-MIC-27,KXRT-MIC,Michael,27,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,349,michael,215,81,38,0,649484,True
KXRT-MIC-25,KXRT-MIC,Michael,25,greater,yes,2026-04-21T16:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,211,michael,215,81,38,0,649484,True
KXRT-MIC-40,KXRT-MIC,Michael,40,greater,no,2026-04-13T18:30:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,5987,michael,215,81,38,0,649484,True
KXRT-MIC-35,KXRT-MIC,Michael,35,greater,yes,2026-04-13T18:30:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,2849,michael,215,81,38,0,649484,True
KXRT-MIC-30,KXRT-MIC,Michael,30,greater,yes,2026-04-13T18:30:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,1658,michael,215,81,38,0,649484,True
KXRT-MIC-95,KXRT-MIC,Michael,95,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,253,michael,215,81,38,0,649484,True
KXRT-MIC-90,KXRT-MIC,Michael,90,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,797,michael,215,81,38,0,649484,True
KXRT-MIC-85,KXRT-MIC,Michael,85,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,4161,michael,215,81,38,0,649484,True
KXRT-MIC-80,KXRT-MIC,Michael,80,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,6453,michael,215,81,38,0,649484,True
KXRT-MIC-75,KXRT-MIC,Michael,75,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,6622,michael,215,81,38,0,649484,True
KXRT-MIC-70,KXRT-MIC,Michael,70,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,10399,michael,215,81,38,0,649484,True
KXRT-MIC-65,KXRT-MIC,Michael,65,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,8077,michael,215,81,38,0,649484,True
KXRT-MIC-60,KXRT-MIC,Michael,60,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,10478,michael,215,81,38,0,649484,True
KXRT-MIC-55,KXRT-MIC,Michael,55,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,11184,michael,215,81,38,0,649484,True
KXRT-MIC-50,KXRT-MIC,Michael,50,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,10028,michael,215,81,38,0,649484,True
KXRT-MIC-45,KXRT-MIC,Michael,45,greater,no,2026-03-25T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:18:59.897135Z,2026-06-10T03:44:43Z,9868,michael,215,81,38,0,649484,True
KXRT-MOR-66,KXRT-MOR,Mortal Kombat II,66,greater,no,2026-05-08T18:15:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,842,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-64,KXRT-MOR,Mortal Kombat II,64,greater,yes,2026-05-08T18:15:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,2455,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-63,KXRT-MOR,Mortal Kombat II,63,greater,yes,2026-05-08T18:15:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,1690,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-62,KXRT-MOR,Mortal Kombat II,62,greater,yes,2026-05-08T18:35:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,920,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-77,KXRT-MOR,Mortal Kombat II,77,greater,no,2026-05-06T20:20:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,212,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-72,KXRT-MOR,Mortal Kombat II,72,greater,no,2026-05-06T20:20:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,900,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-67,KXRT-MOR,Mortal Kombat II,67,greater,no,2026-05-06T20:20:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,1891,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-57,KXRT-MOR,Mortal Kombat II,57,greater,yes,2026-05-05T16:35:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,746,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-53,KXRT-MOR,Mortal Kombat II,53,greater,yes,2026-05-05T16:25:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,231,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-95,KXRT-MOR,Mortal Kombat II,95,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,201,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-90,KXRT-MOR,Mortal Kombat II,90,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,238,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-85,KXRT-MOR,Mortal Kombat II,85,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,494,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-80,KXRT-MOR,Mortal Kombat II,80,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,787,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-75,KXRT-MOR,Mortal Kombat II,75,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,2629,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-70,KXRT-MOR,Mortal Kombat II,70,greater,no,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,4634,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-65,KXRT-MOR,Mortal Kombat II,65,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,7835,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-60,KXRT-MOR,Mortal Kombat II,60,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,7526,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-55,KXRT-MOR,Mortal Kombat II,55,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,7321,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-50,KXRT-MOR,Mortal Kombat II,50,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,8202,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-45,KXRT-MOR,Mortal Kombat II,45,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,6813,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-40,KXRT-MOR,Mortal Kombat II,40,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,3340,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-35,KXRT-MOR,Mortal Kombat II,35,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,2186,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOR-30,KXRT-MOR,Mortal Kombat II,30,greater,yes,2026-04-07T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:14:25.927089Z,2026-06-10T03:44:43Z,623,mortal_kombat_ii,145,95,66,0,649484,True
KXRT-MOT-72,KXRT-MOT,Mother Mary,72,greater,no,2026-04-21T17:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,1780,mother_mary,114,77,68,0,649484,True
KXRT-MOT-67,KXRT-MOT,Mother Mary,67,greater,yes,2026-04-21T17:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,2369,mother_mary,114,77,68,0,649484,True
KXRT-MOT-62,KXRT-MOT,Mother Mary,62,greater,yes,2026-04-21T17:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,247,mother_mary,114,77,68,0,649484,True
KXRT-MOT-90,KXRT-MOT,Mother Mary,90,greater,no,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,1568,mother_mary,114,77,68,0,649484,True
KXRT-MOT-85,KXRT-MOT,Mother Mary,85,greater,no,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,3925,mother_mary,114,77,68,0,649484,True
KXRT-MOT-80,KXRT-MOT,Mother Mary,80,greater,no,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,5060,mother_mary,114,77,68,0,649484,True
KXRT-MOT-75,KXRT-MOT,Mother Mary,75,greater,no,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,5574,mother_mary,114,77,68,0,649484,True
KXRT-MOT-70,KXRT-MOT,Mother Mary,70,greater,no,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,8326,mother_mary,114,77,68,0,649484,True
KXRT-MOT-65,KXRT-MOT,Mother Mary,65,greater,yes,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,8420,mother_mary,114,77,68,0,649484,True
KXRT-MOT-60,KXRT-MOT,Mother Mary,60,greater,yes,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,5583,mother_mary,114,77,68,0,649484,True
KXRT-MOT-55,KXRT-MOT,Mother Mary,55,greater,yes,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,769,mother_mary,114,77,68,0,649484,True
KXRT-MOT-50,KXRT-MOT,Mother Mary,50,greater,yes,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,459,mother_mary,114,77,68,0,649484,True
KXRT-MOT-45,KXRT-MOT,Mother Mary,45,greater,yes,2026-03-18T14:00:00Z,2026-04-27T14:00:00Z,2026-04-27T16:19:39.564282Z,2026-06-10T03:44:43Z,409,mother_mary,114,77,68,0,649484,True
KXRT-OBS-91,KXRT-OBS,Obsession,91,greater,yes,2026-05-13T18:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,752,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-96,KXRT-OBS,Obsession,96,greater,no,2026-05-13T17:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,467,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-94,KXRT-OBS,Obsession,94,greater,no,2026-05-13T17:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,3922,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-93,KXRT-OBS,Obsession,93,greater,yes,2026-05-13T17:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,2390,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-97,KXRT-OBS,Obsession,97,greater,no,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,561,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-95,KXRT-OBS,Obsession,95,greater,no,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,2061,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-92,KXRT-OBS,Obsession,92,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,2786,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-90,KXRT-OBS,Obsession,90,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,1100,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-87,KXRT-OBS,Obsession,87,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,465,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-85,KXRT-OBS,Obsession,85,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,466,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-80,KXRT-OBS,Obsession,80,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,311,obsession_2025,163,153,94,0,649484,True
KXRT-OBS-75,KXRT-OBS,Obsession,75,greater,yes,2026-05-11T16:00:00Z,2026-05-18T14:00:00Z,2026-05-18T15:33:41.576074Z,2026-06-10T03:44:43Z,337,obsession_2025,163,153,94,0,649484,True
KXRT-POW-87,KXRT-POW,Power Ballad,87,greater,no,2026-06-03T03:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,703,power_ballad,127,73,57,0,649484,True
KXRT-POW-83,KXRT-POW,Power Ballad,83,greater,yes,2026-06-03T03:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,1268,power_ballad,127,73,57,0,649484,True
KXRT-POW-95,KXRT-POW,Power Ballad,95,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2206,power_ballad,127,73,57,0,649484,True
KXRT-POW-90,KXRT-POW,Power Ballad,90,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2985,power_ballad,127,73,57,0,649484,True
KXRT-POW-85,KXRT-POW,Power Ballad,85,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,17659,power_ballad,127,73,57,0,649484,True
KXRT-POW-80,KXRT-POW,Power Ballad,80,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,6565,power_ballad,127,73,57,0,649484,True
KXRT-POW-75,KXRT-POW,Power Ballad,75,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,4881,power_ballad,127,73,57,0,649484,True
KXRT-POW-70,KXRT-POW,Power Ballad,70,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,713,power_ballad,127,73,57,0,649484,True
KXRT-POW-65,KXRT-POW,Power Ballad,65,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,667,power_ballad,127,73,57,0,649484,True
KXRT-POW-60,KXRT-POW,Power Ballad,60,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,859,power_ballad,127,73,57,0,649484,True
KXRT-POW-55,KXRT-POW,Power Ballad,55,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,1841,power_ballad,127,73,57,0,649484,True
KXRT-POW-50,KXRT-POW,Power Ballad,50,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2529,power_ballad,127,73,57,0,649484,True
KXRT-POW-45,KXRT-POW,Power Ballad,45,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2332,power_ballad,127,73,57,0,649484,True
KXRT-POW-40,KXRT-POW,Power Ballad,40,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,1058,power_ballad,127,73,57,0,649484,True
