timestamp,Above 60,Above 67,Above 70,Above 72,Above 73,Above 75,Above 77,Above 80,Above 83,Above 85,Above 87,Above 90,Above 92,Above 95
2025-03-15T00:00:00Z,,,,,,,,,,,,,,1.00
2025-03-16T00:00:00Z,,,,,,62.00,,,,,,,,1.00
2025-03-17T00:00:00Z,,,,,,74.25,,,,,,,,1.00
2025-03-18T00:00:00Z,,,,,,72.33,,57.50,,,,,,1.00
2025-03-19T00:00:00Z,,,,,,70.37,,63.97,,38.87,,,,1.00
2025-03-20T00:00:00Z,,,,,,70.37,,67.00,,38.87,,,,1.00
2025-03-21T00:00:00Z,,,,,,83.71,,53.23,,27.00,,5.00,,1.00
2025-03-22T00:00:00Z,,,,,,82.00,,53.23,,27.00,,5.00,,1.00
2025-03-23T00:00:00Z,,,,,,70.06,,53.23,,27.00,,5.00,,1.00
2025-03-25T00:00:00Z,,,,,,70.06,,56.00,,36.00,,10.00,,1.00
2025-03-26T00:00:00Z,,,,,,74.41,,64.76,,43.42,,15.51,,1.00
2025-03-27T00:00:00Z,,,,,,74.41,,71.70,,43.42,,15.51,,1.00
2025-03-28T00:00:00Z,,,,,,74.41,,65.00,,43.42,,15.51,,1.00
2025-03-29T00:00:00Z,,,,,,76.00,,71.28,,28.95,,8.00,,1.00
2025-03-30T00:00:00Z,,,,,,84.00,,59.39,,28.95,,17.53,,1.00
2025-04-02T00:00:00Z,98.00,,,,,84.00,,64.88,,28.95,,17.53,,1.00
2025-04-03T00:00:00Z,98.00,,,,,84.00,,72.14,,28.95,,17.53,,1.00
2025-04-04T00:00:00Z,98.00,,,,,84.00,,72.14,,45.00,,17.53,,1.00
2025-04-05T00:00:00Z,98.00,,,,,88.00,,73.00,,45.00,,17.53,,1.00
2025-04-06T00:00:00Z,98.00,,,,,88.00,,59.71,,45.00,,17.53,,1.00
2025-04-07T00:00:00Z,98.00,,,,,88.00,,67.04,,44.00,,17.53,,1.00
2025-04-08T00:00:00Z,98.00,,,,,88.00,,69.59,,44.01,,17.53,,1.00
2025-04-09T00:00:00Z,98.00,,,,,78.38,,71.56,,46.02,,21.00,7.00,1.00
2025-04-10T00:00:00Z,98.00,,,,,78.38,,71.56,,33.00,,18.96,7.00,1.00
2025-04-11T00:00:00Z,83.00,,,,,85.90,,68.84,,50.12,,19.94,7.00,1.00
2025-04-12T00:00:00Z,83.00,,,,,85.90,,69.96,,41.00,,19.94,7.00,1.00
2025-04-13T00:00:00Z,83.00,,,,,85.90,,69.50,,41.00,,19.94,7.00,1.00
2025-04-14T00:00:00Z,83.00,,,,,85.00,,71.81,,46.17,,18.32,16.00,1.00
2025-04-15T00:00:00Z,83.00,,,,,84.00,,68.68,,51.49,,28.91,16.61,1.00
2025-04-16T00:00:00Z,83.00,,,,,84.00,,80.57,,52.45,,23.57,22.04,1.00
2025-04-17T00:00:00Z,83.00,,,,,77.75,,80.57,,51.00,,35.75,17.42,1.00
2025-04-18T00:00:00Z,83.00,,,,,91.46,,71.83,,51.07,,29.29,17.42,1.00
2025-04-19T00:00:00Z,83.00,,,,,79.70,,66.98,,50.88,,25.51,6.00,1.00
2025-04-20T00:00:00Z,83.00,,,,,79.70,,66.98,,43.84,,22.06,6.00,1.00
2025-04-21T00:00:00Z,83.00,,,,,79.70,,66.98,,56.00,,22.29,6.00,1.00
2025-04-22T00:00:00Z,83.00,,,,,92.07,,75.85,,54.71,,27.00,14.00,1.00
2025-04-23T00:00:00Z,96.00,,,,,92.07,,75.50,,50.05,,29.50,6.00,1.00
2025-04-24T00:00:00Z,96.00,,,,,92.07,,75.50,,54.00,,22.30,6.00,1.00
2025-04-25T00:00:00Z,96.00,,,,,92.07,,76.16,,51.00,,19.17,6.00,1.00
2025-04-26T00:00:00Z,96.00,,,,,93.20,,64.90,,42.00,,19.14,14.28,1.00
2025-04-27T00:00:00Z,96.00,,,,,93.07,,76.00,,49.00,,19.14,14.28,1.00
2025-04-28T00:00:00Z,96.00,,,,,93.07,,76.00,,49.00,,20.56,14.19,1.00
2025-04-29T00:00:00Z,96.00,,,,,93.07,,76.50,,40.55,,19.00,14.19,1.00
2025-04-30T00:00:00Z,96.00,,,,,85.18,,74.48,,46.56,,18.20,7.00,1.00
2025-05-01T00:00:00Z,84.00,,,,,85.18,,77.83,,41.07,,20.20,7.00,1.00
2025-05-02T00:00:00Z,84.00,,,,,85.18,,77.33,,41.07,,23.59,7.68,1.00
2025-05-03T00:00:00Z,84.00,,,,,81.21,,75.01,,44.83,,26.21,9.00,1.00
2025-05-04T00:00:00Z,84.00,,,,,82.12,,79.92,,56.02,,25.63,8.97,8.00
2025-05-05T00:00:00Z,97.00,,,,,93.62,,78.91,,59.48,,26.52,13.36,8.00
2025-05-06T00:00:00Z,97.00,,,,,91.23,,85.95,,64.60,,29.30,8.98,2.23
2025-05-07T00:00:00Z,97.00,,,,,92.00,,84.71,64.00,53.48,37.39,13.47,6.94,2.23
2025-05-08T00:00:00Z,97.00,,,,,88.57,,84.46,61.22,49.43,32.71,5.83,5.00,2.23
2025-05-09T00:00:00Z,98.72,,,,,89.26,66.86,44.70,23.78,16.76,1.09,1.09,1.00,2.23
2025-05-10T00:00:00Z,99.00,95.00,77.93,,55.44,39.63,38.51,7.46,1.00,1.03,1.00,1.00,1.00,2.23
2025-05-11T00:00:00Z,99.00,95.00,84.80,,57.74,17.45,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.23
2025-05-12T00:00:00Z,99.00,95.00,98.33,89.53,34.92,5.61,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.23
