timestamp,Above 45,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 87,Above 90
2024-09-14T00:00:00Z,,80.00,,,,,,,
2024-09-15T00:00:00Z,93.00,80.00,,,66.69,,,,
2024-09-16T00:00:00Z,93.00,87.00,,,61.50,,28.00,,
2024-09-17T00:00:00Z,93.00,87.00,,,55.32,,32.00,,
2024-09-18T00:00:00Z,88.00,71.60,,,56.00,,32.00,,
2024-09-19T00:00:00Z,88.00,80.21,,,56.00,,28.00,,
2024-09-21T00:00:00Z,90.85,86.48,,,66.47,,36.23,,
2024-09-22T00:00:00Z,90.85,95.23,,,70.00,,36.48,,5.00
2024-09-23T00:00:00Z,90.85,95.23,,,64.00,,38.15,,5.00
2024-09-24T00:00:00Z,90.85,87.08,,,63.00,,32.61,,7.00
2024-09-25T00:00:00Z,94.55,95.00,,,69.99,,28.00,,7.00
2024-09-26T00:00:00Z,94.55,95.00,,,63.23,48.00,30.00,,7.00
2024-09-27T00:00:00Z,94.55,94.95,,,70.00,46.59,36.31,,5.40
2024-09-28T00:00:00Z,94.55,95.00,,,72.08,54.46,31.73,,9.33
2024-09-29T00:00:00Z,94.55,95.00,,,74.64,62.67,38.00,,8.56
2024-09-30T00:00:00Z,94.55,95.00,,,71.53,59.97,44.23,,9.79
2024-10-01T00:00:00Z,94.55,95.00,,,71.53,66.20,42.16,,9.79
2024-10-02T00:00:00Z,94.55,96.89,,,84.00,70.00,43.24,,13.51
2024-10-03T00:00:00Z,94.55,96.89,,,86.73,64.00,55.79,,17.24
2024-10-04T00:00:00Z,94.55,95.28,,,80.64,73.99,51.22,,11.14
2024-10-05T00:00:00Z,94.55,89.12,,,81.42,69.12,38.89,,6.68
2024-10-06T00:00:00Z,94.55,89.12,,,89.00,67.00,39.02,,7.99
2024-10-07T00:00:00Z,94.55,89.12,,,89.00,66.52,39.00,,11.00
2024-10-08T00:00:00Z,94.55,89.12,,,94.35,84.96,54.94,,13.54
2024-10-09T00:00:00Z,94.55,97.00,,,95.00,84.96,72.29,,24.88
2024-10-10T00:00:00Z,94.55,97.00,,,73.74,43.79,29.63,15.90,4.34
2024-10-11T00:00:00Z,94.55,94.69,,63.43,44.89,14.56,2.12,2.00,1.00
2024-10-12T00:00:00Z,94.55,98.00,,63.43,76.80,12.22,1.58,2.00,1.00
2024-10-13T00:00:00Z,94.55,98.00,,97.00,95.31,4.40,1.58,2.00,1.00
2024-10-14T00:00:00Z,94.55,98.00,99.00,99.00,87.25,5.00,2.00,2.00,1.00
