timestamp,Above 15,Above 20,Above 25,Above 30,Above 35,Above 40,Above 43,Above 45,Above 48,Above 50,Above 55,Above 60,Above 65,Above 70,Above 75,Above 90
2025-02-14T15:15:00Z,,,,,,,,90.00,,,,,,,,
2025-02-14T15:23:00Z,,,,,,,,90.00,,,,46.08,,,29.04,
2025-02-14T15:26:00Z,,,,,,,,71.00,,,,46.08,,,29.04,
2025-02-14T15:45:00Z,,,,,,,,55.00,,,,22.00,,,29.04,
2025-02-14T16:52:00Z,,,,,,,,54.52,,,,22.00,,,29.04,
2025-02-14T16:57:00Z,,,,,,,,54.00,,,,22.00,,,29.04,
2025-02-14T18:22:00Z,,,,,,,,68.21,,,,22.00,,,29.04,
2025-02-14T18:58:00Z,,,,,,,,68.50,,,,22.00,,,29.04,
2025-02-14T19:20:00Z,,,,,,,,68.50,,,,24.00,,,8.00,
2025-02-14T19:21:00Z,,,,,,,,68.50,,,,24.00,,,26.00,
2025-02-14T19:22:00Z,,,,,,,,68.00,,,,24.00,,,26.00,
2025-02-14T19:23:00Z,,,,,,,,68.00,,,,33.00,,,26.00,
2025-02-14T19:27:00Z,,,,,,,,68.00,,,,25.00,,,26.00,
2025-02-14T19:41:00Z,,,,,,,,54.50,,,,25.00,,,26.00,
2025-02-14T20:58:00Z,,,,,,,,55.00,,,,25.00,,,26.00,
2025-02-14T21:05:00Z,,,,,,,,55.00,,,,25.00,,,26.00,
2025-02-14T21:23:00Z,,,,,,,,55.00,,,,25.00,,,20.00,
2025-02-14T21:45:00Z,,,,,,,,68.92,,,,25.00,,,20.00,
2025-02-14T22:27:00Z,,,,,,,,68.92,,,,25.00,,,20.00,
2025-02-14T23:58:00Z,,,,,,,,60.00,,,,25.00,,,20.00,
2025-02-15T00:20:00Z,,,,,,,,60.00,,,,25.00,,,20.00,
2025-02-15T00:31:00Z,,,,,,,,60.00,,,,25.00,,,10.00,1.00
2025-02-15T00:41:00Z,,,,,,,,68.49,,,,25.00,,,10.00,1.00
2025-02-15T00:52:00Z,,,,,,,,68.49,,,,24.98,,,10.00,1.00
2025-02-15T01:23:00Z,,,,,,,,60.00,,,,24.98,,,10.00,1.00
2025-02-15T01:44:00Z,,,,,,,,60.00,,,,24.98,,,10.00,1.00
2025-02-15T02:23:00Z,,,,,,,,60.00,,,,24.98,,,11.00,1.00
2025-02-15T04:18:00Z,,,,,,,,60.00,,,,16.00,,,11.00,1.00
2025-02-15T05:48:00Z,,,,,,,,60.00,,,,19.00,,,11.00,1.00
2025-02-15T07:12:00Z,,,,,,,,65.00,,,,19.00,,,11.00,1.00
2025-02-15T13:04:00Z,,,,,,,,65.00,,,,22.00,,,11.00,1.00
2025-02-15T13:34:00Z,,,,,,,,67.00,,,,22.00,,,11.00,1.00
2025-02-15T14:41:00Z,,,,,,,,64.00,,,,22.00,,,11.00,1.00
2025-02-15T14:44:00Z,,,,,,,,66.00,,,,22.00,,,11.00,1.00
2025-02-15T14:53:00Z,,,,,,,,66.00,,,,22.00,,,11.00,1.00
2025-02-15T14:54:00Z,,,,,,,,66.00,,,,22.00,,,10.00,1.00
2025-02-15T14:55:00Z,,,,,,,,66.00,,,,18.00,,,10.00,1.00
2025-02-15T15:01:00Z,,,,,,,,66.00,,,,18.00,,,10.00,1.00
2025-02-15T15:13:00Z,,,,,,,,66.00,,,,18.00,,,10.00,1.00
2025-02-15T15:34:00Z,,,,,,,,66.00,,,,28.00,,,10.00,1.00
2025-02-15T15:44:00Z,,,,,,,,66.00,,,,15.19,,,10.00,1.00
2025-02-15T16:05:00Z,,,,,,,,67.00,,,,15.19,,,10.00,1.00
2025-02-15T16:15:00Z,,,,,,,,64.00,,,,15.19,,,10.00,1.00
2025-02-15T16:31:00Z,,,,,,,,64.00,,,,24.00,,,10.00,1.00
2025-02-15T17:06:00Z,,,,,,,,64.00,,,,24.00,,,11.00,1.00
