timestamp,Above 45,Above 50,Above 55,Above 60,Above 65,Above 70,Above 75,Above 78,Above 80,Above 82,Above 85,Above 87,Above 90,Above 95
2025-02-03T15:04:00Z,,,,,1.00,,55.00,,,,1.00,,,
2025-02-03T15:12:00Z,,,,,1.00,,55.00,,,,10.00,,20.00,
2025-02-03T15:19:00Z,,,,,1.00,,55.00,,,,29.16,,20.00,
2025-02-03T15:28:00Z,,,,,1.00,,55.00,,23.00,,29.16,,20.00,
2025-02-03T15:30:00Z,,,,,1.00,,55.00,,23.00,,29.16,,39.98,
2025-02-03T15:42:00Z,,,,,1.00,,55.00,,23.00,,29.16,,40.93,
2025-02-03T15:54:00Z,,,,,1.00,,77.77,,23.00,,29.16,,40.93,
2025-02-03T16:03:00Z,,,,,1.00,,77.77,,23.00,,49.16,,40.93,
2025-02-03T16:31:00Z,,,,,1.00,,77.77,,23.00,,49.16,,35.69,
2025-02-03T16:53:00Z,,,,,1.00,,77.77,,23.00,,49.16,,40.00,
2025-02-03T19:22:00Z,,,,,1.00,,77.77,,23.00,,49.16,,40.00,
2025-02-03T19:42:00Z,,,,,1.00,,77.77,,23.00,,50.00,,40.00,
2025-02-03T19:54:00Z,,,,,1.00,,77.77,,23.00,,64.00,,39.00,
2025-02-03T19:55:00Z,,,,,1.00,,77.77,,23.00,,64.00,,39.00,28.00
2025-02-03T21:09:00Z,,,,,1.00,,77.77,,23.00,,64.00,,39.00,8.01
2025-02-03T21:10:00Z,,,,,1.00,80.00,78.53,,23.00,,45.24,,39.00,8.01
2025-02-03T21:11:00Z,,,,,79.29,80.00,78.53,,23.00,,45.24,,39.00,8.01
2025-02-03T21:14:00Z,,,,,79.29,80.00,78.53,,23.00,,45.24,,39.00,7.00
2025-02-03T21:52:00Z,,,,,79.29,80.00,78.53,,70.00,,45.24,,39.00,7.00
2025-02-03T22:10:00Z,,,,,79.29,80.00,78.53,,70.00,,45.24,,35.00,7.00
2025-02-03T23:36:00Z,,,,,79.29,80.00,78.53,,70.00,,45.24,,34.00,7.00
2025-02-04T00:55:00Z,,,,,79.29,80.00,78.53,,70.00,,45.24,,33.00,7.00
2025-02-04T02:38:00Z,,,,,79.29,80.00,78.53,,70.00,,45.24,,35.00,7.00
2025-02-04T02:51:00Z,,,,,79.29,80.00,78.53,,70.00,,59.30,,35.00,7.00
2025-02-04T02:55:00Z,,,,,79.29,80.00,78.53,,70.00,,59.30,,35.00,7.00
2025-02-04T03:37:00Z,,,,,79.29,85.00,78.53,,70.00,,59.30,,35.00,7.00
2025-02-04T04:08:00Z,,,,,79.29,85.00,78.53,,70.00,,64.00,,35.00,7.00
2025-02-04T04:09:00Z,,,,,79.29,85.00,78.53,,70.00,,64.00,,35.00,10.00
2025-02-04T04:11:00Z,,,,,79.29,85.00,78.53,,78.00,,64.00,,35.00,10.00
2025-02-04T04:15:00Z,,,,,79.29,85.00,78.53,,78.00,,64.00,,39.00,10.00
2025-02-04T04:55:00Z,,,,,79.29,85.00,78.53,,78.00,,64.00,,39.00,14.00
2025-02-04T05:00:00Z,,,,,79.29,85.00,78.53,,78.00,,65.14,,39.00,14.00
2025-02-04T06:46:00Z,,,,,79.29,85.00,78.53,,78.00,,67.53,,39.00,14.00
2025-02-04T14:49:00Z,,,,,79.29,85.00,78.53,,78.00,,67.53,,40.00,14.00
2025-02-04T15:49:00Z,,,,,79.29,85.00,78.53,,78.00,,67.53,,39.80,14.00
2025-02-04T16:49:00Z,,,,,79.29,85.00,78.53,,78.00,,58.00,,39.80,14.00
2025-02-04T19:13:00Z,,,,,79.29,85.00,78.53,,78.00,,58.00,,41.00,14.00
2025-02-04T19:50:00Z,,,,,79.29,85.00,78.53,,78.00,,67.84,,44.64,14.00
2025-02-04T19:53:00Z,,,,,79.29,85.00,78.53,,78.00,,67.84,,44.64,18.94
2025-02-04T20:23:00Z,,,,,79.29,85.00,78.53,,78.00,,67.84,,44.64,18.94
2025-02-04T21:10:00Z,,,,,79.29,85.00,78.53,,79.00,,67.84,,44.64,18.94
2025-02-04T21:21:00Z,,,,,79.29,85.00,78.53,,79.00,,67.84,,41.00,11.00
2025-02-04T21:22:00Z,,,,,79.29,85.00,78.53,,79.00,,64.00,,41.00,11.00
2025-02-05T00:19:00Z,,,,,79.29,85.00,78.53,,78.54,,64.00,,41.00,11.00
2025-02-05T01:31:00Z,,,,,79.29,85.00,78.53,,79.00,,64.00,,40.30,11.00
