timestamp,Above 75,Above 80,Above 85,Above 90,Above 92,Above 95
2024-04-04T02:00:00Z,93.23,90.00,66.50,45.00,16.00,10.00
2024-04-04T04:00:00Z,93.23,90.00,66.00,41.00,16.00,10.00
2024-04-04T14:00:00Z,93.23,90.00,63.81,44.00,15.83,10.00
2024-04-04T16:00:00Z,93.23,90.00,61.00,44.00,18.00,10.00
2024-04-04T17:00:00Z,93.23,90.00,61.00,44.00,19.56,10.00
2024-04-04T20:00:00Z,93.23,90.00,65.00,44.00,19.56,10.00
2024-04-04T21:00:00Z,93.23,90.00,66.00,44.00,19.56,5.00
2024-04-04T22:00:00Z,91.56,86.77,68.00,44.00,22.89,5.00
2024-04-04T23:00:00Z,91.56,86.77,68.00,47.00,22.89,7.00
2024-04-05T13:00:00Z,91.56,86.77,68.00,47.00,22.89,7.00
2024-04-05T14:00:00Z,94.00,86.77,68.00,47.00,22.89,7.00
2024-04-05T17:00:00Z,94.00,86.77,68.00,49.56,22.89,7.00
2024-04-05T18:00:00Z,94.00,86.77,69.00,49.56,22.89,7.00
2024-04-05T19:00:00Z,94.00,86.77,61.42,49.56,22.89,7.00
2024-04-05T20:00:00Z,94.00,86.77,64.00,45.07,22.89,7.00
2024-04-05T22:00:00Z,95.30,90.99,64.00,45.07,22.89,7.00
2024-04-06T00:00:00Z,95.30,90.99,64.00,49.00,25.00,7.00
2024-04-06T02:00:00Z,95.30,91.00,66.18,49.00,21.00,7.00
2024-04-06T04:00:00Z,95.30,94.00,66.18,49.00,21.00,7.00
2024-04-06T15:00:00Z,95.30,94.00,67.00,49.00,21.00,7.00
2024-04-06T17:00:00Z,95.30,94.00,67.00,49.00,21.00,7.00
2024-04-06T18:00:00Z,95.30,94.00,67.00,50.00,21.00,7.00
2024-04-06T19:00:00Z,95.30,94.00,68.00,50.73,26.00,7.00
2024-04-06T20:00:00Z,95.30,94.00,67.10,46.52,28.00,7.00
2024-04-06T21:00:00Z,95.30,94.00,67.00,46.52,28.00,7.00
2024-04-06T22:00:00Z,95.30,94.00,67.23,46.52,25.00,10.00
2024-04-06T23:00:00Z,95.30,94.00,67.23,46.52,26.00,10.00
2024-04-07T00:00:00Z,95.30,94.00,68.00,46.52,26.00,10.00
2024-04-07T16:00:00Z,95.30,94.00,66.62,46.52,26.00,10.00
2024-04-07T17:00:00Z,95.30,94.00,78.45,44.92,27.16,8.04
2024-04-07T18:00:00Z,96.00,94.00,78.45,44.92,26.00,8.04
2024-04-07T20:00:00Z,96.00,94.00,78.45,44.92,26.00,8.04
2024-04-07T21:00:00Z,96.00,94.00,78.45,44.92,25.00,8.04
2024-04-08T00:00:00Z,96.00,94.00,78.45,44.92,25.00,8.00
2024-04-08T02:00:00Z,96.00,94.00,68.00,47.00,24.12,8.00
2024-04-08T04:00:00Z,96.00,94.00,71.23,48.00,24.12,8.00
2024-04-08T13:00:00Z,96.00,94.00,72.00,48.00,24.12,8.00
2024-04-08T14:00:00Z,96.00,91.33,66.97,45.16,31.32,9.00
2024-04-08T15:00:00Z,96.00,91.33,66.97,45.16,31.00,9.00
2024-04-08T16:00:00Z,96.00,91.33,70.00,48.00,27.00,9.00
2024-04-08T17:00:00Z,96.00,91.33,70.00,48.00,27.00,9.00
2024-04-08T18:00:00Z,98.00,91.33,70.00,48.00,27.00,9.00
2024-04-08T19:00:00Z,98.00,91.33,70.00,49.00,33.00,9.00
2024-04-08T20:00:00Z,98.00,93.00,70.00,49.00,26.11,9.00
2024-04-08T21:00:00Z,98.00,93.00,70.00,49.00,26.11,9.00
2024-04-08T22:00:00Z,98.00,93.00,71.78,50.82,34.10,9.94
2024-04-08T23:00:00Z,98.00,93.00,84.00,50.82,45.00,9.94
2024-04-09T00:00:00Z,98.00,94.00,84.00,56.20,45.00,9.94
2024-04-09T01:00:00Z,98.00,94.00,84.00,47.16,45.00,9.94
2024-04-09T02:00:00Z,98.00,94.00,84.00,47.16,44.00,9.94
2024-04-09T03:00:00Z,98.00,94.00,76.36,57.00,37.00,11.00
2024-04-09T04:00:00Z,98.00,94.00,80.00,57.00,39.00,12.71
2024-04-09T13:00:00Z,98.00,94.00,84.00,57.00,44.67,15.00
2024-04-09T14:00:00Z,98.00,97.00,82.00,54.50,33.23,14.00
2024-04-09T15:00:00Z,98.00,97.00,82.44,53.17,28.00,14.00
2024-04-09T16:00:00Z,99.00,97.00,82.44,50.00,28.00,12.00
2024-04-09T17:00:00Z,99.00,97.00,83.00,49.60,34.92,8.92
2024-04-09T18:00:00Z,99.00,97.00,84.44,52.03,34.88,12.12
2024-04-09T19:00:00Z,99.00,97.00,84.44,57.87,36.00,12.86
2024-04-09T20:00:00Z,99.00,97.00,88.36,53.91,35.00,12.86
2024-04-09T21:00:00Z,96.00,96.00,78.94,44.65,28.49,6.89
2024-04-09T22:00:00Z,96.00,96.00,71.90,35.02,19.00,4.00
2024-04-09T23:00:00Z,96.00,91.56,66.18,29.68,15.57,2.25
2024-04-10T00:00:00Z,96.00,88.20,65.53,22.38,14.00,2.72
2024-04-10T01:00:00Z,94.66,86.28,59.42,22.38,14.00,2.72
2024-04-10T02:00:00Z,95.00,87.00,62.80,23.98,14.00,2.72
2024-04-10T03:00:00Z,97.00,88.00,63.68,23.98,14.00,2.00
2024-04-10T04:00:00Z,97.00,88.00,64.00,25.00,9.00,1.00
2024-04-10T13:00:00Z,97.00,93.00,69.25,31.00,14.63,2.04
2024-04-10T14:00:00Z,98.00,93.00,76.84,35.00,13.17,2.04
2024-04-10T15:00:00Z,99.00,96.73,78.51,39.59,17.00,2.00
2024-04-10T16:00:00Z,99.00,97.40,79.48,39.59,11.90,1.00
2024-04-10T17:00:00Z,99.00,97.40,79.48,32.33,11.90,1.00
2024-04-10T18:00:00Z,99.00,97.40,82.63,35.17,13.93,1.00
2024-04-10T19:00:00Z,99.00,97.40,80.00,27.92,9.41,1.00
2024-04-10T20:00:00Z,99.00,90.96,68.08,15.14,7.72,1.00
2024-04-10T21:00:00Z,99.00,91.66,70.20,9.00,3.24,1.00
2024-04-10T22:00:00Z,99.00,91.66,70.20,8.06,3.00,1.00
2024-04-10T23:00:00Z,99.00,87.97,55.83,7.88,3.00,1.00
2024-04-11T00:00:00Z,99.00,89.60,51.22,7.88,3.00,1.00
2024-04-11T01:00:00Z,97.59,92.00,51.22,7.88,3.00,1.00
2024-04-11T02:00:00Z,95.48,87.84,49.04,4.00,3.00,1.00
2024-04-11T03:00:00Z,95.48,87.84,39.73,4.00,3.00,1.00
2024-04-11T04:00:00Z,95.48,84.00,38.70,4.00,3.00,1.00
2024-04-11T13:00:00Z,95.48,87.00,44.34,4.00,3.00,1.00
2024-04-11T14:00:00Z,95.48,89.50,43.47,4.00,3.00,1.00
2024-04-11T15:00:00Z,95.48,91.61,42.02,4.00,3.00,1.00
2024-04-11T16:00:00Z,95.48,89.95,38.00,4.00,2.00,1.00
2024-04-11T17:00:00Z,97.00,83.49,34.12,4.00,2.00,1.00
2024-04-11T18:00:00Z,98.00,85.64,42.59,1.70,2.00,1.00
2024-04-11T19:00:00Z,98.00,87.01,18.02,3.50,2.00,1.00
2024-04-11T20:00:00Z,98.00,89.00,26.07,3.00,2.00,1.00
2024-04-11T21:00:00Z,98.00,85.29,22.87,3.59,2.00,1.00
2024-04-11T22:00:00Z,97.00,79.34,19.04,2.38,2.00,1.00
2024-04-11T23:00:00Z,96.19,74.62,6.82,1.00,1.00,1.00
2024-04-12T00:00:00Z,88.21,46.12,2.13,1.00,1.00,1.00
2024-04-12T01:00:00Z,90.90,48.35,5.26,1.50,1.00,1.00
2024-04-12T02:00:00Z,94.96,55.20,9.24,1.50,1.00,1.00
2024-04-12T13:00:00Z,98.89,76.01,8.44,1.50,1.00,1.00
2024-04-12T14:00:00Z,98.89,81.22,5.00,1.50,1.00,1.00
2024-04-12T15:00:00Z,98.89,84.01,5.05,1.39,1.00,1.00
2024-04-12T16:00:00Z,98.89,80.85,3.00,1.39,1.00,1.00
2024-04-12T17:00:00Z,98.89,85.05,6.14,1.00,1.00,1.00
2024-04-12T18:00:00Z,99.00,88.34,8.31,1.00,1.00,2.00
2024-04-12T19:00:00Z,99.00,84.38,5.41,1.00,1.00,2.00
2024-04-12T20:00:00Z,99.00,78.95,4.53,2.31,1.00,2.00
2024-04-12T21:00:00Z,99.00,65.81,3.00,2.31,1.00,2.00
2024-04-12T22:00:00Z,96.36,63.09,2.94,2.31,1.00,2.00
2024-04-12T23:00:00Z,97.00,63.57,3.00,2.31,1.00,2.00
2024-04-13T00:00:00Z,97.00,77.87,3.00,2.31,1.00,2.00
2024-04-13T01:00:00Z,97.00,86.78,2.57,2.31,1.00,2.00
2024-04-13T02:00:00Z,97.00,90.00,2.68,1.00,1.00,2.00
2024-04-13T03:00:00Z,97.00,91.76,3.48,1.00,1.00,2.00
2024-04-13T04:00:00Z,99.00,91.76,5.00,1.00,1.00,2.00
2024-04-13T13:00:00Z,99.00,95.00,5.00,1.00,1.00,2.00
2024-04-13T14:00:00Z,99.00,94.15,5.00,1.00,1.00,2.00
2024-04-13T16:00:00Z,99.00,97.00,3.00,1.00,1.00,2.00
2024-04-13T17:00:00Z,99.00,97.00,1.78,1.00,1.00,2.00
2024-04-13T18:00:00Z,99.00,97.00,1.78,1.00,1.00,2.00
2024-04-13T19:00:00Z,99.00,98.00,1.00,1.00,1.00,2.00
2024-04-13T20:00:00Z,99.00,97.84,2.47,1.00,1.00,2.00
2024-04-13T21:00:00Z,99.00,97.84,3.00,1.00,1.00,2.00
2024-04-13T22:00:00Z,99.00,98.00,3.00,1.00,1.00,2.00
2024-04-13T23:00:00Z,99.00,97.00,1.00,1.00,1.00,2.00
2024-04-14T00:00:00Z,99.00,97.00,2.34,1.00,1.00,2.00
2024-04-14T01:00:00Z,99.00,97.33,3.00,1.00,1.00,2.00
2024-04-14T02:00:00Z,99.00,99.00,3.00,1.00,1.00,2.00
2024-04-14T14:00:00Z,99.00,99.00,1.00,1.00,1.00,2.00
2024-04-14T15:00:00Z,99.00,99.00,1.27,1.00,1.00,2.00
2024-04-14T16:00:00Z,99.00,99.00,1.09,1.00,1.00,2.00
2024-04-14T17:00:00Z,99.00,99.00,2.21,1.00,1.00,2.00
2024-04-14T22:00:00Z,99.00,98.13,2.21,1.00,1.00,2.00
2024-04-14T23:00:00Z,99.00,99.00,1.00,1.00,1.00,2.00
2024-04-15T00:00:00Z,99.00,97.00,1.00,1.00,1.00,2.00
2024-04-15T04:00:00Z,99.00,97.00,2.00,1.00,1.00,2.00
2024-04-15T13:00:00Z,99.00,97.00,2.00,1.00,1.00,2.00
2024-04-15T14:00:00Z,99.00,97.00,2.16,1.00,1.00,2.00
